weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
6.0,58.65673828125,41.236328125,17.273681640625,67.88330078125,42.958984375,45.5419921875,20.745361328125,44.287353515625,33.531982421875,4.946044921875,3.66552734375,43.152587890625,36.9130859375,14.121337890625,325.03076171875,4.0,187.96,170.0,36.4375,2.0,180.34,193.04,170.0,1.0,190.5
8.0,9.88134765625,24.40869140625,16.7119140625,17.24462890625,10.27490234375,37.99267578125,29.15234375,8.22705078125,22.13671875,2.01416015625,2.00830078125,5.64794921875,8.15234375,3.44482421875,196.27783203125,2.0,185.42,205.0,70.90391540527344,5.0,190.5,187.96,205.0,1.0,182.88
4.0,36.5,45.125,22.5,50.3125,28.9375,56.25,31.6875,31.75,39.8125,2.6875,1.625,25.375,28.0,11.9375,536.1875,1.0,180.34,145.0,88.337158203125,2.0,177.8,180.34,145.0,1.0,182.88
8.0,76.75,105.0,46.5,94.5,46.75,135.0,74.25,49.25,56.5,20.05322265625,13.9281005859375,72.5,99.0,41.75,900.0,0.0,182.88,205.0,81.0,0.0,193.04,195.58,205.0,1.0,187.96
7.0,97.41796875,47.58984375,18.30859375,111.599609375,54.296875,60.451171875,30.068359375,76.47265625,32.216796875,8.19921875,5.98828125,69.54296875,35.91015625,9.12109375,743.591796875,4.0,185.42,185.0,21.25,3.0,187.96,195.58,185.0,1.0,193.04
7.0,147.625,119.6875,46.6875,151.6875,47.1875,131.125,55.375,111.75,96.8125,9.6875,6.5625,131.0,106.125,38.6875,791.25,1.0,198.12,185.0,23.7247314453125,4.0,182.88,180.34,185.0,1.0,195.58
4.0,95.5,63.5,29.5,121.5,71.5,66.0,32.0,63.0,37.5,20.05322265625,13.9281005859375,75.5,54.5,22.5,517.0,1.0,175.26,145.0,82.421875,1.0,172.72,180.34,155.0,1.0,180.34
3.0,82.0,76.0,28.0,115.0,82.0,127.0,73.0,40.0,54.0,11.0,11.0,45.0,67.0,20.0,900.0,0.0,175.26,135.0,10.0,1.0,172.72,175.26,145.0,0.0,180.34
3.0,68.5,47.5,17.0,79.0,51.5,47.5,17.0,48.0,33.5,8.0,2.5,55.0,45.5,15.5,524.0,1.0,172.72,135.0,142.5,2.0,170.18,170.18,135.0,1.0,177.8
7.0,78.25,71.75,24.25,84.0,32.25,96.5,46.75,64.0,61.5,4.75,3.5,62.0,49.0,9.0,657.5,0.0,187.96,185.0,70.5,0.0,190.5,195.58,185.0,1.0,195.58
4.0,78.26934814453125,75.62704467773438,41.62957763671875,174.114013671875,96.509765625,144.16714477539062,85.375,64.42877197265625,69.66253662109375,4.436767578125,3.362548828125,41.142578125,42.80108642578125,14.38189697265625,847.1253967285156,3.0,177.8,145.0,44.24853515625,1.0,167.64,167.64,155.0,1.0,180.34
6.0,82.8125,70.46875,28.828125,150.3515625,96.509765625,93.421875,46.75,64.6328125,54.58203125,10.81640625,9.3203125,56.33203125,54.66796875,16.4609375,880.453125,1.0,172.72,170.0,83.7265625,2.0,182.88,185.42,170.0,1.0,180.34
7.0,32.693359375,13.099609375,4.33203125,71.443359375,52.14453125,18.609375,9.830078125,25.7265625,9.875,1.916015625,1.1484375,16.041015625,10.26171875,2.818359375,411.5078125,4.0,187.96,205.0,22.8040771484375,5.0,182.88,187.96,185.0,1.0,195.58
4.0,52.52091157902032,49.77100491151214,25.96129872556776,53.8176295645535,19.33704211190343,54.39725740067661,29.57467108592391,41.97528618853539,37.21443306840956,5.41413551568985,3.879579586908221,50.284811411984265,43.21112594567239,21.336784103885293,331.84752931818366,4.0,175.26,145.0,105.44140625,3.0,180.34,180.34,145.0,1.0,180.34
9.0,76.46875,68.625,36.59375,78.0,34.78125,81.46875,48.8125,57.0,62.59375,4.25,3.4375,63.75,53.6875,24.375,597.40625,2.0,187.96,205.0,109.16652274131776,5.0,210.82,195.58,205.0,1.0,190.5
6.0,17.65625,18.19921875,9.56640625,71.3125,61.28515625,43.453125,34.04296875,9.9765625,13.48828125,3.6484375,3.01953125,7.359375,4.72265625,1.6875,474.3671875,0.0,180.34,170.0,46.09375,4.0,175.26,177.8,170.0,1.0,172.72
6.0,50.5,47.0,20.5,92.0,60.5,93.0,62.0,39.0,35.5,7.0,6.0,28.0,21.5,6.0,599.0,0.0,175.26,170.0,171.0352783203125,0.0,177.8,177.8,168.0,1.0,180.34
7.0,73.0,46.0,23.25,75.25,42.75,47.75,25.0,52.25,27.0,7.75,6.0,57.25,40.25,19.5,302.25,3.0,185.42,185.0,81.32861328125,3.0,182.88,195.58,185.0,1.0,182.88
5.0,111.875,143.0,59.85095763206482,112.5,61.0,165.625,81.875,77.75,111.79295480251312,20.05322265625,13.9281005859375,100.0,126.5,47.5,455.125,2.0,180.34,155.0,171.0352783203125,5.0,180.34,190.5,145.0,1.0,177.8
5.0,89.42578125,78.234375,36.19140625,97.87109375,41.0,95.99609375,51.31640625,68.0390625,48.95703125,13.28125,8.3828125,74.0,65.15234375,27.7109375,778.50390625,3.0,172.72,155.0,107.0,1.0,177.8,177.8,155.0,1.0,182.88
5.0,72.10901063680649,79.30528938770294,34.687945544719696,89.41284495592117,49.80278730392456,97.74073415994644,51.26271915435791,56.35304880142212,71.31651133298874,4.4935725927352905,2.541983723640442,54.55109465122223,64.52593106031418,24.96237790584564,696.5494394898415,4.0,177.8,170.0,132.44140625,3.0,177.8,177.8,155.0,1.0,182.88
3.0,30.5,50.0,26.5,40.5,19.0,94.0,69.5,21.0,33.0,12.0,9.5,15.5,21.5,7.0,469.0,1.0,177.8,135.0,171.0352783203125,0.0,165.1,170.18,135.0,1.0,180.34
7.0,29.75,12.25,6.0,86.75,58.25,20.0,13.5,25.25,10.5,1.25,1.25,5.25,7.0,2.75,508.5,0.0,185.42,205.0,23.875,0.0,185.42,182.88,170.0,1.0,185.42
7.0,7.5,35.0,10.5,21.0,13.5,61.5,35.0,7.5,27.0,1.0,0.5,7.5,23.0,4.5,413.0,1.0,180.34,185.0,27.0,0.0,185.42,190.5,185.0,1.0,190.5
5.0,82.25,96.08984375,44.439453125,111.794921875,64.3125,146.505859375,85.375,54.046875,84.884765625,6.291015625,5.576171875,75.720703125,62.396484375,23.083984375,945.10546875,2.0,167.64,155.0,159.0,0.0,167.64,172.72,145.0,1.0,180.34
9.0,113.0,61.375,20.0,115.125,35.75,61.5,20.125,108.5,50.625,2.5,2.0,99.875,57.75,17.875,500.75,2.0,193.04,205.0,84.21875,2.0,187.96,185.42,205.0,1.0,195.58
6.0,44.0,48.0,25.0,46.0,21.0,49.0,26.0,26.0,32.0,8.0,8.0,34.0,44.0,22.0,552.0,0.0,185.42,170.0,171.0352783203125,4.0,187.96,190.5,170.0,1.0,195.58
5.0,141.15135955810547,122.2739486694336,59.85095763206482,145.35053253173828,65.00617218017578,125.90914916992188,67.29217529296875,102.86359405517578,63.82732391357422,20.05322265625,13.9281005859375,131.0,117.95504760742188,47.5,711.9332733154297,4.0,185.42,155.0,154.7052230834961,3.0,172.72,177.8,155.0,1.0,185.42
5.0,50.5,36.75,9.5,56.0,25.25,41.0,13.25,46.5,32.5,2.5,1.5,46.5,33.5,7.75,315.0,0.0,175.26,155.0,44.875,1.0,167.64,177.8,145.0,1.0,182.88
2.0,68.75,70.75,25.6875,91.3125,50.0625,84.4375,38.75,43.9375,54.6875,13.25,9.5,46.0,54.25,13.5625,534.5,0.0,162.56,135.0,104.02392578125,3.0,162.56,165.1,125.0,1.0,162.56
6.0,42.75,40.75,15.75,46.5,15.25,41.5,16.5,32.25,33.75,4.25,3.0,36.25,36.75,14.25,269.5,1.0,182.88,170.0,76.9375,2.0,180.34,190.5,170.0,1.0,193.04
8.0,95.5078125,79.37109375,33.83984375,117.015625,59.54296875,91.44140625,44.76953125,75.58203125,56.0625,5.0078125,3.2109375,68.6875,66.4921875,26.37890625,887.6953125,3.0,185.42,205.0,32.375,3.0,193.04,195.58,205.0,1.0,185.42
4.0,62.0,37.5,17.0,66.0,32.5,37.5,17.0,49.0,27.0,8.5,6.5,58.5,34.5,15.0,220.5,1.0,172.72,145.0,143.38185119628906,0.0,177.8,185.42,145.0,1.0,180.34
3.0,150.0,143.0,59.85095763206482,177.611328125,64.78125,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,167.64,135.0,119.640625,1.0,170.18,175.26,135.0,1.0,177.8
3.0,46.5,48.5,30.0,96.0,60.0,92.5,68.5,33.5,33.0,12.0,9.0,26.5,35.0,19.0,900.0,0.0,172.72,135.0,57.75,0.0,177.8,190.5,135.0,1.0,175.26
6.0,66.5,43.0,16.0,68.5,38.5,49.0,21.0,63.0,31.0,9.5,6.0,56.0,40.0,15.0,275.5,1.0,180.34,170.0,145.671875,1.0,180.34,182.88,170.0,1.0,190.5
6.0,36.0,37.0,19.0,51.0,24.0,51.0,33.0,22.0,33.0,3.0,3.0,18.0,17.0,6.0,329.0,0.0,177.8,170.0,104.453125,2.0,182.88,185.42,170.0,1.0,187.96
5.0,35.0,36.0,25.0,53.0,31.5,53.0,40.0,31.5,33.0,3.0,3.0,24.5,20.0,12.0,386.0,0.0,177.8,155.0,127.125,0.0,177.8,180.34,170.0,1.0,182.88
4.0,78.0,58.0,26.0,156.0,96.509765625,136.0,85.375,69.0,49.0,5.0,5.0,29.0,40.0,10.0,900.0,0.0,170.18,145.0,171.0352783203125,0.0,170.18,177.8,145.0,1.0,182.88
7.0,96.75,76.5,37.5,128.25,64.75,107.5,67.0,66.5,59.75,11.25,8.0,76.75,53.75,20.0,878.25,0.0,182.88,185.0,138.125,0.0,180.34,190.5,170.0,1.0,187.96
5.0,57.0625,41.375,10.625,64.625,27.28125,45.625,14.75,46.5,29.3125,8.65625,4.65625,48.21875,38.46875,8.15625,441.84375,2.0,177.8,145.0,110.273193359375,4.0,185.42,185.42,155.0,1.0,185.42
3.0,124.0,143.0,58.75,133.5,63.875,154.125,64.5,83.5,106.0,20.05322265625,13.9281005859375,111.625,126.5,47.5,883.5,1.0,172.72,135.0,78.2578125,0.0,167.64,167.64,135.0,1.0,177.8
4.0,129.4765625,143.0,59.85095763206482,133.044921875,60.365234375,165.625,85.375,111.1171875,111.79295480251312,18.78515625,12.515625,126.599609375,126.5,47.5,978.43359375,2.0,170.18,135.0,126.08210754394533,5.0,180.34,175.26,145.0,1.0,177.8
7.0,12.0,18.0,11.0,29.0,23.0,27.0,20.0,6.0,18.0,0.0,0.0,11.0,3.0,0.0,152.0,0.0,180.34,185.0,64.4375,1.0,175.26,185.42,185.0,1.0,195.58
4.0,150.0,143.0,59.85095763206482,177.611328125,79.0,165.625,77.0,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,170.18,145.0,112.0,0.0,180.34,180.34,155.0,1.0,172.72
7.0,88.2216796875,87.2080078125,47.146484375,116.8271484375,66.49609375,141.830078125,85.375,66.404296875,67.65625,10.451171875,6.638671875,61.21875,73.59765625,37.1904296875,715.33984375,2.0,182.88,185.0,149.140625,3.0,185.42,190.5,185.0,1.0,187.96
8.0,88.3125,34.875,6.3125,125.8125,69.125,43.0,11.4375,56.9375,31.3125,1.5,0.5,46.0625,33.9375,6.125,755.9375,0.0,187.96,205.0,54.248291015625,5.0,182.88,190.5,205.0,1.0,195.58
5.0,73.71875,86.7578125,32.2890625,83.71875,42.6171875,99.6171875,44.203125,50.46875,58.71875,11.5546875,7.0078125,71.7578125,83.796875,30.1640625,604.71875,3.0,182.88,155.0,165.68020625412464,3.0,172.72,180.34,155.0,1.0,190.5
9.0,22.0,45.0,19.5,65.0,47.0,115.5,58.0,15.5,43.0,2.0,2.0,16.0,12.0,3.0,349.5,0.0,187.96,205.0,34.0,0.0,195.58,195.58,205.0,1.0,187.96
6.0,150.0,143.0,59.85095763206482,177.611328125,39.0,162.0,66.0,120.0,111.79295480251312,19.0,11.0,131.0,126.5,47.5,900.0,0.0,177.8,170.0,47.0,0.0,185.42,190.5,170.0,1.0,180.34
4.0,98.0,50.75,22.0,145.75,67.5,89.75,56.75,85.25,36.25,4.0,3.25,84.75,38.5,17.75,659.5,0.0,185.42,135.0,143.0,0.0,172.72,172.72,145.0,1.0,182.88
3.0,142.125,143.0,59.85095763206482,177.611328125,96.509765625,157.5,80.375,118.875,109.0,20.05322265625,13.9281005859375,128.0,126.5,47.5,685.5,1.0,167.64,145.0,153.4342041015625,5.0,160.02,170.18,135.0,1.0,167.64
4.0,5.0,18.0,10.0,45.0,32.0,33.0,22.0,5.0,17.0,1.0,0.0,5.0,4.0,0.0,237.0,0.0,172.72,145.0,121.0,0.0,167.64,172.72,145.0,0.0,182.88
2.0,121.1875,102.3125,35.3125,150.25,78.96875,128.703125,58.484375,110.8125,81.296875,13.578125,8.984375,100.234375,86.421875,24.46875,836.421875,0.0,167.64,125.0,109.93359375,1.0,167.64,167.64,125.0,1.0,175.26
2.0,80.0,87.0,31.0,87.0,32.0,123.0,65.0,66.0,79.0,8.0,5.0,72.0,73.0,19.0,900.0,0.0,160.02,125.0,43.0,1.0,165.1,172.72,125.0,1.0,157.48
9.0,17.0,26.0,18.0,19.0,10.0,33.0,25.0,12.0,22.0,2.0,2.0,12.0,4.0,1.0,162.0,0.0,190.5,205.0,32.0,0.0,187.96,195.58,205.0,1.0,190.5
4.0,149.5,66.5,19.0,150.0,65.0,68.5,21.0,120.0,57.0,5.5,2.5,131.0,64.0,17.0,551.5,0.0,180.34,145.0,107.0,1.0,172.72,170.18,145.0,1.0,175.26
3.0,56.5,73.0,24.0,151.0,96.509765625,78.5,29.5,45.5,56.5,9.0,3.5,47.0,68.0,20.5,900.0,0.0,170.18,135.0,91.15625,2.0,175.26,177.8,135.0,1.0,170.18
5.0,136.5,143.0,34.5,151.0,72.5,165.625,54.5,120.0,111.79295480251312,14.0,10.5,120.0,126.5,32.0,900.0,0.0,177.8,155.0,127.125,1.0,177.8,182.88,155.0,1.0,182.88
5.0,132.109375,143.0,59.85095763206482,132.4375,91.875,165.625,84.109375,100.71875,111.79295480251312,20.05322265625,13.9281005859375,127.5,126.5,47.5,849.640625,4.0,180.34,155.0,87.77783203125,2.0,177.8,177.8,155.0,1.0,177.8
4.0,150.0,143.0,57.5078125,177.611328125,96.509765625,165.625,60.9765625,120.0,111.79295480251312,20.05322265625,11.26171875,128.41015625,126.5,45.3828125,781.47265625,3.0,180.34,145.0,88.25,0.0,172.72,172.72,145.0,1.0,175.26
2.0,110.0,143.0,59.85095763206482,110.0,33.0,165.625,85.0,85.0,111.79295480251312,20.05322265625,13.9281005859375,90.0,126.5,47.5,900.0,0.0,167.64,125.0,74.8828125,1.0,165.1,167.64,135.0,1.0,170.18
8.0,58.5,65.5,32.0,62.0,32.0,99.0,57.5,54.0,50.0,6.0,5.0,50.5,48.0,17.0,450.0,1.0,190.5,205.0,82.5,0.0,187.96,195.58,205.0,1.0,193.04
7.0,84.25,77.5,26.0,108.25,47.5,95.5,42.5,83.75,71.0,4.5,3.75,73.75,70.0,20.0,589.75,1.0,182.88,185.0,149.0,0.0,187.96,195.58,185.0,1.0,193.04
6.0,24.0,29.0,8.0,24.0,7.0,29.0,8.0,21.0,27.0,0.0,0.0,24.0,29.0,8.0,209.0,1.0,180.34,170.0,102.8359375,1.0,182.88,187.96,170.0,1.0,187.96
5.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,165.625,81.0,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,887.0,0.0,187.96,170.0,60.0,0.0,177.8,180.34,155.0,1.0,185.42
4.0,46.75,33.75,14.75,69.625,35.875,63.125,40.0625,41.0625,31.4375,2.0625,1.5,36.9375,23.1875,9.1875,491.3125,0.0,165.1,135.0,82.5625,1.0,167.64,172.72,145.0,1.0,170.18
3.0,118.5,65.5,17.0,121.0,47.5,71.5,20.5,101.0,46.5,4.5,2.0,110.0,61.5,14.5,507.0,0.0,167.64,135.0,150.0,0.0,172.72,175.26,135.0,0.0,172.72
5.0,108.875,52.5,25.0,177.611328125,96.509765625,86.0,55.125,95.75,39.875,7.75,5.25,50.625,38.75,16.125,842.0,0.0,175.26,155.0,50.46875,2.0,167.64,177.8,145.0,1.0,177.8
1.0,150.0,143.0,56.966796875,173.298828125,88.06640625,165.625,61.27734375,120.0,111.79295480251312,20.05322265625,13.849609375,131.0,126.5,47.5,738.13671875,0.0,160.02,115.0,171.0352783203125,0.0,165.1,160.02,115.0,0.0,162.56
4.0,137.5,119.0,59.85095763206482,143.0,65.0,124.0,64.5,81.5,99.5,14.0,12.0,129.0,101.5,47.5,736.0,1.0,175.26,145.0,131.265869140625,3.0,180.34,187.96,145.0,1.0,175.26
2.0,150.0,143.0,59.85095763206482,177.611328125,87.5,165.625,74.5,120.0,111.79295480251312,20.05322265625,13.9281005859375,116.5,125.5,40.5,900.0,0.0,175.26,135.0,72.0,0.0,167.64,175.26,125.0,1.0,172.72
7.0,150.0,141.89313006401062,59.85095763206482,177.611328125,96.509765625,143.71268957853317,67.85587990283966,120.0,111.79295480251312,16.000049233436584,11.583810150623322,131.0,126.5,47.5,1324.8174744844437,4.0,185.42,185.0,63.75,2.0,190.5,195.58,205.0,1.0,190.5
9.0,103.01904296875,53.927734375,32.89892578125,141.17822265625,86.94091796875,69.49755859375,47.962890625,92.11669921875,36.376953125,11.8388671875,8.990234375,82.2841796875,39.61376953125,20.69482421875,630.31982421875,1.0,187.96,205.0,77.49037170410156,5.0,190.5,195.58,205.0,1.0,195.58
4.0,90.625,84.0,39.3125,155.4375,96.509765625,156.0,85.375,75.1875,59.0625,15.0,11.875,52.3125,50.1875,14.9375,808.375,0.0,180.34,145.0,116.75,0.0,167.64,177.8,145.0,1.0,177.8
5.0,23.23828125,27.51171875,10.234375,24.87890625,11.359375,39.94921875,21.046875,16.08203125,21.51953125,1.84375,1.390625,21.2109375,18.25390625,3.21875,263.046875,1.0,185.42,155.0,168.5,1.0,180.34,190.5,145.0,1.0,185.42
5.0,36.6875,44.1875,15.875,37.625,15.9375,48.5,19.625,23.25,35.3125,4.125,2.8125,35.25,40.4375,13.9375,283.0,1.0,177.8,155.0,143.4111328125,1.0,177.8,182.88,170.0,1.0,177.8
3.0,102.8125,84.375,29.0625,109.875,56.75,92.0,35.9375,84.6875,61.25,10.8125,6.0,89.375,78.0625,25.125,500.5,3.0,172.72,135.0,124.8125,1.0,167.64,165.1,135.0,1.0,180.34
5.0,43.0048828125,61.5791015625,21.5419921875,51.0888671875,27.830078125,64.2392578125,23.8515625,34.134765625,46.439453125,8.43359375,5.04296875,37.064453125,51.07421875,14.8203125,358.517578125,2.0,172.72,155.0,169.70349311828613,5.0,177.8,182.88,170.0,1.0,175.26
9.0,39.0,40.0,5.0,51.0,32.0,40.0,5.0,34.0,38.0,1.0,1.0,26.0,37.0,3.0,273.0,1.0,187.96,205.0,27.25,2.0,187.96,193.04,205.0,1.0,185.42
3.0,55.5,62.5,33.0,88.5,61.0,142.0,85.375,43.5,39.5,8.0,4.0,36.5,36.0,16.0,900.0,0.0,165.1,125.0,112.25,1.0,172.72,175.26,135.0,0.0,167.64
4.0,34.57269287109375,36.494232177734375,13.622344970703123,61.32893371582031,38.50675964355469,41.939544677734375,18.794464111328125,31.867752075195312,33.90629577636719,1.388031005859375,0.6429290771484375,26.124725341796875,28.097457885742188,8.029144287109375,300.23719787597656,1.0,170.18,145.0,11.5,2.0,177.8,177.8,145.0,1.0,177.8
6.0,95.96875,100.53125,27.8125,97.8125,36.65625,107.5,34.40625,73.75,72.9375,13.3125,8.5625,85.15625,95.125,23.59375,1024.28125,2.0,182.88,185.0,115.0615234375,5.0,175.26,187.96,170.0,1.0,187.96
9.0,62.375,60.0,24.0,94.25,58.125,68.875,30.0,42.625,52.0,7.875,6.0,44.75,34.125,13.0,574.875,0.0,210.82,205.0,50.0,1.0,182.88,185.42,205.0,1.0,195.58
3.0,50.5,46.25,25.75,67.5,49.25,67.25,45.75,46.0,36.75,4.0,3.0,21.5,34.0,16.5,528.25,1.0,170.18,135.0,158.4326171875,1.0,165.1,167.64,135.0,1.0,175.26
9.0,36.25,11.75,4.0,55.75,33.375,16.625,8.875,33.125,10.125,1.375,1.0,16.375,10.0,3.25,346.375,3.0,187.96,205.0,84.68641662597656,5.0,185.42,190.5,205.0,1.0,193.04
4.0,27.5,19.0,8.5,31.0,18.0,19.0,8.5,15.5,11.5,1.0,0.5,18.0,19.0,8.5,161.0,1.0,185.42,145.0,135.5,0.0,175.26,182.88,155.0,1.0,185.42
6.0,65.75,46.65625,22.21875,89.96875,47.3125,61.0625,32.09375,50.125,33.21875,8.84375,5.96875,45.09375,31.9375,12.28125,546.28125,1.0,182.88,170.0,59.25,0.0,187.96,187.96,170.0,1.0,185.42
4.0,124.125,118.125,47.125,132.5,64.375,152.75,77.125,86.0,82.0,20.05322265625,11.0,116.125,109.0,41.0,900.0,0.0,175.26,145.0,166.2275390625,4.0,172.72,177.8,145.0,1.0,165.1
1.0,141.3046875,143.0,59.85095763206482,161.953125,80.6328125,165.625,85.375,81.328125,100.1953125,20.05322265625,13.9281005859375,114.0,126.5,47.5,1186.6640625,0.0,160.02,115.0,141.6953125,0.0,154.94,160.02,115.0,0.0,157.48
6.0,19.25,36.59375,18.53125,66.5,51.28125,61.625,41.34375,15.8125,32.90625,2.1875,1.15625,12.875,6.78125,2.5,554.9375,0.0,180.34,170.0,125.34375,0.0,167.64,172.72,170.0,1.0,172.72
4.0,32.75,45.625,19.125,80.125,57.0,75.875,48.875,24.75,39.125,4.5,3.0,21.25,31.5,8.625,649.125,0.0,177.8,145.0,103.5,0.0,172.72,177.8,145.0,1.0,182.88
7.0,33.875,29.875,13.375,46.375,25.375,57.0,37.875,27.75,24.125,2.25,1.125,26.25,18.625,5.0,449.75,0.0,187.96,185.0,148.375,0.0,182.88,177.8,185.0,1.0,195.58
6.0,113.30206394195557,124.00632095336914,53.791550159454346,135.28297519683838,82.54874801635742,129.9737148284912,59.106924533844,85.8931393623352,97.91510152816772,20.05322265625,11.653643608093262,93.38896989822388,121.26545524597168,47.5,645.7012319564819,4.0,187.96,170.0,97.20263671875,4.0,177.8,180.34,170.0,1.0,190.5
3.0,107.5,143.0,49.25,120.75,53.5,165.625,60.25,88.5,111.79295480251312,13.75,10.25,91.75,126.5,43.25,900.0,1.0,167.64,135.0,127.49612426757812,0.0,167.64,170.18,135.0,1.0,175.26
5.0,62.5,49.25,21.0,67.25,22.0,66.0,34.25,51.0,37.25,6.25,4.0,51.75,27.75,9.75,562.75,1.0,175.26,155.0,50.8193359375,2.0,175.26,182.88,155.0,1.0,187.96
7.0,52.25,47.5,29.75,112.5,78.5,61.5,43.75,42.0,33.0,7.75,5.25,40.25,37.75,21.0,823.0,1.0,185.42,170.0,121.53000259399414,5.0,180.34,185.42,185.0,1.0,193.04
7.0,66.443359375,45.416015625,20.29296875,74.654296875,35.9921875,60.66015625,33.4296875,58.80859375,34.3125,7.90234375,4.27734375,53.4375,35.1953125,12.380859375,530.6796875,2.0,182.88,185.0,79.234375,2.0,190.5,195.58,185.0,1.0,187.96
5.0,129.0,39.0,12.5,177.611328125,96.509765625,58.5,30.0,94.0,31.0,5.0,3.0,57.5,28.5,7.0,900.0,0.0,175.26,170.0,78.2042236328125,1.0,170.18,177.8,155.0,1.0,177.8
5.0,87.3994140625,45.9619140625,17.9384765625,98.4140625,43.6064453125,61.0400390625,31.216796875,71.646484375,37.083984375,4.794921875,2.7802734375,65.1376953125,40.158203125,14.09765625,524.2470703125,2.0,175.26,155.0,135.9099884033203,4.0,172.72,175.26,155.0,1.0,177.8
4.0,118.0,110.5,50.5,149.0,87.0,121.5,61.0,75.0,59.5,18.0,13.9281005859375,96.0,90.0,33.5,807.0,0.0,172.72,145.0,140.5,0.0,175.26,185.42,145.0,1.0,180.34
6.0,125.375,105.625,47.125,132.5,61.75,129.375,66.5,104.0,78.125,17.0,9.5,111.375,86.375,34.625,774.0,1.0,180.34,170.0,110.0,1.0,187.96,193.04,170.0,1.0,193.04
7.0,51.81494140625,38.3095703125,15.484375,71.7119140625,46.66650390625,46.2939453125,23.24072265625,41.8046875,34.51611328125,2.08544921875,1.54736328125,29.9404296875,33.501953125,12.47900390625,356.34033203125,3.0,187.96,185.0,37.484375,0.0,172.72,180.34,170.0,1.0,190.5
5.0,41.0,51.0,29.0,47.0,23.0,127.0,85.375,35.0,32.0,12.0,7.0,28.0,24.0,14.0,504.0,0.0,172.72,155.0,131.59375,2.0,177.8,182.88,155.0,1.0,180.34
6.0,36.0,27.0,9.0,77.0,59.0,77.0,59.0,30.0,23.0,2.0,2.0,12.0,21.0,6.0,900.0,0.0,180.34,170.0,27.75,1.0,182.88,187.96,170.0,1.0,193.04
6.0,56.15625,74.40625,30.40625,89.03125,50.40625,96.5,48.5625,44.71875,59.75,7.5625,6.5625,37.78125,60.5,19.90625,777.375,0.0,182.88,185.0,65.8125,0.0,180.34,190.5,170.0,1.0,182.88
7.0,49.0,59.0,31.0,77.0,44.0,116.0,79.0,38.0,47.0,5.0,4.0,40.0,35.0,11.0,900.0,0.0,180.34,185.0,106.9296875,4.0,185.42,185.42,185.0,1.0,185.42
5.0,79.16495513916016,61.93292617797852,19.85801696777344,85.08203887939453,42.890567779541016,89.80607223510742,38.85051345825195,62.44236373901367,51.37513732910156,7.370735168457031,3.9637298583984375,67.34699630737305,55.65556335449219,17.099842071533203,603.1851692199707,4.0,175.26,155.0,160.9921875,1.0,172.72,177.8,155.0,1.0,180.34
6.0,61.0,42.0,8.0,61.0,35.0,42.0,8.0,38.0,30.0,4.0,0.0,51.0,42.0,8.0,452.0,1.0,187.96,170.0,57.10502851009369,5.0,182.88,190.5,170.0,1.0,187.96
4.0,38.0,27.75,12.75,49.5,30.25,35.0,20.0,28.5,21.25,3.5,2.0,29.75,23.25,10.0,426.25,1.0,175.26,145.0,94.67431640625,2.0,177.8,180.34,145.0,1.0,175.26
7.0,29.0,9.0,3.0,33.0,25.0,12.0,6.0,17.0,8.0,1.0,1.0,5.0,5.0,1.0,176.0,0.0,190.5,185.0,66.0,0.0,187.96,190.5,170.0,1.0,187.96
2.0,5.0,4.0,0.0,18.0,16.0,4.0,0.0,4.0,3.0,0.0,0.0,3.0,4.0,0.0,174.0,0.0,167.64,125.0,171.0352783203125,0.0,175.26,172.72,125.0,0.0,175.26
7.0,144.53125,123.1875,50.828125,175.890625,82.84375,136.171875,61.0,120.0,111.21875,10.28125,8.625,121.28125,113.140625,43.65625,838.015625,1.0,182.88,185.0,62.744140625,4.0,185.42,195.58,185.0,1.0,177.8
6.0,106.25,82.0,29.125,161.25,96.0,106.5,51.625,85.125,70.375,8.375,5.75,82.125,63.5,21.125,795.75,1.0,187.96,170.0,79.25,0.0,190.5,195.58,170.0,1.0,190.5
5.0,14.5,12.25,6.75,28.75,18.75,35.0,27.5,11.0,7.0,2.75,2.5,7.5,5.75,3.0,536.75,0.0,167.64,170.0,54.375,4.0,175.26,177.8,155.0,1.0,172.72
5.0,98.0,71.5,43.0,113.0,59.0,76.0,46.0,78.0,61.5,7.0,7.0,89.5,64.5,39.0,900.0,0.0,180.34,155.0,24.0,2.0,177.8,177.8,155.0,1.0,185.42
