B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds),Winner
16.0,0.457890625,33.0,329.8321228027344,0.32,89.0,1.0,29.0,58.0,5.0,16.697265625,9.2470703125,5.578125,18.875,14.0,4.1826171875,1.25,66.81640625,6.3466796875,134.0107421875,Red
8.5,0.468125,25.0,329.8321228027344,0.373553466796875,43.10183334350586,14.1796875,22.0,31.125,1.0,10.21875,2.5,1.34375,18.875,14.0,4.78125,1.25,27.90625,8.4375,137.53125,Blue
4.0,0.43630859375,33.0,329.8321228027344,0.29,40.0,3.5,31.0,22.5,4.0,17.595703125,2.9296875,3.9140625,18.875,2.8359375,2.08203125,1.119140625,25.12109375,3.794921875,211.767578125,Red
45.5,0.24,26.0,23.515625,0.301875,109.0,4.703125,31.0,117.5,0.0,12.0,5.5,1.5,1.765625,14.0,5.0,0.0,71.0,6.5,49.5,Red
5.5,0.309873046875,33.0,11.75,0.305,13.5,1.25,25.0,9.5,3.0,28.2158203125,11.9873046875,14.3857421875,4.0,14.0,6.59375,0.5009765625,113.94921875,12.6708984375,246.7412109375,Red
45.5,0.11,25.0,147.0,0.27,86.0,4.0,31.0,115.0,0.0,9.0,7.0,15.9783935546875,0.0,1.0,8.0,0.0,122.688232421875,9.0,4.0,Red
23.0,0.28,29.0,258.5625,0.465,47.0,14.1796875,33.0,56.602783203125,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,81.0,Blue
31.0,0.35,29.0,86.0,0.41,83.0,5.0,25.0,83.0,0.0,12.0,4.0,2.0,0.0,1.0,5.0,1.25,16.0,3.0,298.80078125,Red
6.5,0.4375,26.0,250.75,0.41,65.0,5.75,23.0,30.25,1.0,9.25,1.75,10.75,18.875,0.75,2.5,0.75,9.0,0.0,157.75,Red
38.5625,0.443125,30.0,107.3125,0.50875,94.3125,4.5,33.0,98.4375,5.0,18.0,4.875,7.0625,0.125,1.5,10.9375,0.25,50.53125,3.90625,298.80078125,Blue
45.5,0.456875,27.0,46.6875,0.34375,109.0,8.1875,29.0,117.5,1.0,28.4375,12.0,15.9783935546875,1.0625,2.0625,5.375,0.375,95.625,10.1875,48.9375,Blue
45.5,0.235,28.0,179.25,0.305,89.25,2.0,32.0,105.75,0.0,3.0,0.0,0.75,0.5,3.5,0.875,0.75,5.5,1.8125,12.1875,Red
38.25,0.380625,26.0,100.0,0.2675,109.0,10.75,25.0,110.5,2.0,9.09375,2.84375,2.09375,2.0,1.109375,1.328125,1.0,20.734375,2.53125,57.921875,Red
13.07763671875,0.58,33.0,25.31163024902344,0.59,36.36691284179688,5.3170166015625,30.0,32.2015380859375,5.0,24.953857421875,3.5810546875,14.8447265625,13.213623046875,3.040283203125,3.215087890625,0.12841796875,52.591796875,13.875,87.43798828125,Blue
32.0,0.478125,25.0,50.0,0.435,77.0,6.0,24.0,92.5,3.0,37.7607421875,14.67218017578125,10.625,5.0,2.625,6.375,0.0625,122.688232421875,4.5,164.375,Blue
24.75,0.58,30.0,132.0,0.49625,67.45703125,12.5,29.0,84.0,0.0,8.0,4.0,0.0,9.0,11.0,2.0,0.0,20.0,1.0,0.0,Red
14.0625,0.32734375,29.0,76.0625,0.31125,60.6875,7.3125,29.0,65.5625,3.0,25.7890625,7.8984375,5.03125,3.3125,1.8125,7.96875,0.0,106.671875,9.3984375,100.5703125,Blue
9.0625,0.44521240234375,27.0,144.0,0.55,52.96875,5.5,28.0,29.0,5.0,15.7509765625,6.16162109375,15.9783935546875,18.875,2.642333984375,7.286865234375,0.315673828125,52.37646484375,10.46044921875,166.2568359375,Blue
45.5,0.45,25.0,21.5,0.375,109.0,11.0,27.0,117.5,0.0,9.5,1.0,0.5,0.5,14.0,4.0,1.25,22.5,5.5,83.0,Blue
18.0,0.3125,23.0,149.0,0.3475,27.5,1.25,24.0,38.5,1.0,2.0,0.75,1.0,6.6875,12.0,1.0,0.0,9.0,5.0,76.25,Red
12.0,0.3,27.0,12.5,0.345,23.5,3.5,24.0,30.0,1.0,3.0,3.0,1.0,2.0,1.5,1.5,0.0,19.0,1.0,7.5,Red
45.5,0.5099143981933594,31.0,273.771484375,0.43201171875,109.0,9.62890625,35.0,117.5,5.0,9.575302124023438,2.1777496337890625,2.680572509765625,15.646484375,3.774749755859375,2.1588287353515625,1.25,22.324447631835938,4.812591552734375,11.491363525390623,Red
45.5,0.4155078125,29.0,119.5,0.42,109.0,0.5,32.0,117.5,4.0,27.986328125,14.67218017578125,15.9783935546875,6.0,3.029296875,13.15216064453125,0.03125,117.931640625,5.611328125,249.498046875,Blue
14.90625,0.38153076171875,34.0,329.8321228027344,0.59,37.640625,5.328125,35.0,38.375,5.0,25.134765625,10.30712890625,15.9783935546875,8.765625,12.9453125,10.394775390625,0.562744140625,103.569580078125,13.875,97.894287109375,Red
40.0,0.225,30.0,30.0,0.47,109.0,11.5,28.0,107.5,1.0,7.0,0.0,0.75,0.0,5.75,0.25,0.25,8.75,1.0,44.0,Red
6.0,0.57,23.0,207.228515625,0.59,26.927734375,2.0,23.0,15.0,0.0,20.0,0.0,4.0,12.0,9.0,13.0,1.25,13.0,10.0,298.80078125,Red
45.5,0.58,31.0,69.2373046875,0.5318408203125,109.0,9.125,35.0,117.5,5.0,20.47725248336792,10.063324451446531,5.230196952819824,0.1376953125,0.761927604675293,9.281784057617188,0.5326180458068848,38.69770860671997,2.6444296836853027,298.80078125,Blue
12.234375,0.50953125,29.0,91.265625,0.473125,37.46875,1.625,29.0,32.0,1.0,16.578125,13.546875,12.390625,2.9375,8.7734375,2.765625,0.546875,36.5078125,12.0,218.421875,Red
34.5,0.31,23.0,107.25,0.418125,92.11669921875,3.125,23.0,89.0,0.0,2.146636962890625,4.5,3.0,7.25,9.0,2.0,0.0,38.86767578125,2.75,298.80078125,Red
4.869453430175781,0.2312597411870956,35.0,160.49114990234375,0.59,11.133991241455078,1.2435531616210938,28.0,10.050861358642578,5.0,10.93275821208954,0.8716362714767456,3.761806726455689,4.918865203857422,14.0,1.8175314664840696,0.0334824323654174,40.83578532934189,3.4576122164726257,13.696128129959106,Blue
45.5,0.5584423828125,31.0,69.0,0.545,109.0,10.5,35.0,117.5,5.0,27.8182373046875,2.1279296875,7.766357421875,1.75,3.5228271484375,10.33349609375,0.8232421875,45.8336181640625,3.5692138671875,125.14013671875,Red
2.0,0.485,27.0,168.5,0.4024999999999999,24.75,0.75,26.0,5.5,2.0,31.5,2.0,1.25,18.0,7.75,2.75,0.0,45.5,4.75,191.25,Red
20.0,0.33,31.0,81.9375,0.47125,69.0,3.332763671875,24.0,76.0,1.0,31.5,10.0,7.0,4.0,1.0,6.0,0.0,122.688232421875,5.0,97.0,Red
8.94989013671875,0.36,22.0,182.9375,0.5825,19.5,1.5,26.0,20.0,1.0,9.0,2.0,4.0,16.5,9.0,3.0,0.0,27.0,5.0,75.0,Red
8.0,0.58,29.0,51.0,0.55,16.25,4.0,32.0,14.0,0.0,33.0,1.03125,5.0,4.25,2.19580078125,4.0,0.0,16.021484375,4.81640625,188.625,Red
20.375,0.53884765625,29.0,262.125,0.47875,79.25,3.375,33.0,46.5,4.0,37.7607421875,14.67218017578125,8.216796875,18.875,2.58984375,7.6728515625,0.0068359375,122.688232421875,13.875,119.89697265625,Red
11.5859375,0.481328125,34.0,329.8321228027344,0.29021484375,74.48046875,8.67578125,26.0,68.4296875,5.0,16.375,3.046875,15.9783935546875,5.63671875,12.109375,13.15216064453125,0.078125,32.2734375,3.359375,167.90625,Blue
32.0,0.58,35.0,86.0,0.59,98.53125,5.9140625,25.0,106.75,5.0,37.7607421875,2.8909912109375,7.970794677734375,7.125,3.690353393554688,6.41668701171875,0.1029052734375,26.47920227050781,3.446151733398437,298.80078125,Blue
45.5,0.4075,29.0,186.5,0.46,109.0,11.0,23.0,117.5,1.0,10.75,1.75,1.75,0.5,2.25,4.5,0.75,16.25,0.25,298.80078125,Blue
9.0,0.37,22.0,62.0,0.38375,35.875,13.0,23.0,50.821044921875,0.0,8.625,10.5,1.0,1.8125,9.71875,3.650390625,0.25,34.0,10.0,298.80078125,Red
3.125,0.58,24.0,28.875,0.4740625,8.25,1.125,31.0,6.90625,1.0,3.0,0.0,0.0,1.5,1.0,3.0,0.0,2.0,0.0,8.0,Red
2.0,0.4398417663574219,35.0,74.0,0.28,6.0,1.0,31.0,10.0,5.0,37.7607421875,14.67218017578125,15.9783935546875,0.0,3.17169189453125,11.69677734375,0.0078277587890625,122.688232421875,12.494857788085938,36.58970642089844,Red
32.375,0.31,23.0,177.625,0.4125,53.75,9.125,31.0,64.75,1.0,32.25,14.67218017578125,1.25,3.125,2.0,13.15216064453125,0.0,122.688232421875,3.75,81.5,Blue
28.15625,0.3025,27.0,117.0,0.285,73.46875,4.75,28.0,65.5,2.0,9.6875,7.75,3.1875,12.734375,2.625,3.3125,0.0,46.5625,3.8125,13.25,Blue
23.8125,0.325,34.0,329.8321228027344,0.325,50.296875,3.0,31.0,57.0,2.0,6.0,0.0,5.0,8.5,4.0,2.5,1.0,12.25,1.25,70.0,Red
45.5,0.29,22.0,22.0,0.355,109.0,10.5,30.0,117.5,1.0,27.0,12.0,15.9783935546875,0.0,1.0,13.15216064453125,0.0,122.688232421875,13.875,298.80078125,Red
10.90625,0.3924999999999999,26.0,329.8321228027344,0.41171875,63.9462890625,3.375,28.0,32.0,0.0,36.0029296875,3.5,3.75,18.875,8.11627197265625,5.25,1.25,72.0,6.25,23.25,Red
40.14453125,0.3972478580474853,35.0,36.3203125,0.4896484375,80.97265625,11.8828125,30.0,90.05859375,5.0,8.826480388641357,6.611308574676514,5.877621173858643,5.953125,2.358156204223633,5.02987813949585,0.0186271667480468,44.59659481048584,6.241466522216797,26.04558563232422,Blue
45.5,0.5589453125,32.0,329.8321228027344,0.453955078125,109.0,7.650390625,31.0,117.5,0.0,18.08203125,6.791015625,6.34765625,2.013671875,14.0,13.15216064453125,0.009765625,49.494140625,13.875,20.578125,Red
45.5,0.4890625,35.0,48.875,0.4225,108.125,14.1796875,34.0,117.5,5.0,37.7607421875,14.67218017578125,3.1875,1.625,3.0,13.15216064453125,0.00390625,122.688232421875,2.7578125,100.89453125,Blue
9.0,0.436875,27.0,55.0,0.5425,24.0,3.71875,30.0,24.859375,0.0,36.79296875,8.5,5.0,8.0,3.26953125,10.5,0.0,95.875,3.0,270.0,Blue
24.5,0.47863037109375,29.0,132.0,0.55,54.9375,2.5,23.0,51.875,5.0,14.204833984375,0.843994140625,6.88916015625,9.5,6.39599609375,5.541259765625,0.008544921875,50.191162109375,6.00146484375,61.86181640625,Red
8.6875,0.4609716796874999,28.0,100.5625,0.3243749999999999,31.75,7.625,29.0,28.5625,4.0,37.7607421875,8.1807861328125,1.375,5.375,2.99658203125,5.982666015625,0.5091552734375,103.1068115234375,2.0113525390625,206.7933349609375,Red
19.760498046875,0.49859375,31.0,88.67578125,0.5525390625,65.201416015625,10.816162109375,33.0,50.869873046875,1.0,23.203125,9.21875,0.65625,18.875,0.984375,4.546875,0.5625,29.359375,2.171875,298.80078125,Blue
0.0,0.58,34.0,0.0,0.59,1.0,1.0,34.0,1.0,4.0,13.140625,2.1875,2.76171875,0.0,2.63671875,2.03515625,0.00390625,18.51171875,2.796875,136.71875,Blue
29.8125,0.58,35.0,329.8321228027344,0.4659375,52.5,8.0625,29.0,56.375,5.0,28.7924861907959,11.118967056274414,15.9783935546875,14.5625,14.0,5.7528839111328125,0.015625,33.49921417236328,4.301019668579102,293.7103900909424,Blue
30.53631591796875,0.3063671875,26.0,60.10748291015625,0.38676513671875,88.00335693359375,14.1796875,35.0,104.36553955078124,5.0,14.236328125,8.587890625,2.560546875,4.02642822265625,2.376953125,5.294921875,0.4453125,82.474609375,5.24609375,47.533203125,Red
0.0,0.58,24.0,11.0,0.57,1.0,0.0,24.0,0.0,1.0,4.3125,0.125,0.5,1.0,2.0,0.625,1.25,1.9375,0.4375,38.3125,Red
40.75,0.42,35.0,40.5,0.4225,68.0,5.5,34.0,90.25,3.0,22.8125,5.625,10.125,2.75,7.5625,4.25,0.0,58.6875,6.0625,298.80078125,Draw
11.477813720703123,0.58,30.0,195.964599609375,0.5263294982910156,26.535964965820312,1.974212646484375,27.0,24.203445434570312,1.0,18.0,14.67218017578125,9.0,7.675460815429687,3.5,13.15216064453125,0.0,48.5,13.875,298.80078125,Blue
25.375,0.3969768444728107,35.0,174.875,0.36375,60.6875,5.6875,26.0,62.75,5.0,37.7607421875,5.64225040061865,7.401971565792337,8.0625,1.7864607482915744,2.9067074777558446,0.4132000213721767,91.76417815114836,6.772673654952087,158.159439660958,Red
35.25,0.58,33.0,226.0,0.289375,58.0,8.0,28.0,55.0,1.0,13.0,2.0,0.0,18.875,11.0,13.15216064453125,1.25,3.0,5.0,137.0,Draw
11.0,0.3975,24.0,100.0,0.3425,29.0,2.0,31.0,27.5,2.0,20.25,7.5,10.25,5.0,1.75,11.75,0.25,105.5,10.25,24.75,Red
26.0,0.45,31.0,81.0,0.42,47.0,5.0,29.0,71.7578125,1.0,33.0,14.67218017578125,5.0,2.0,0.0,13.0,0.0,122.0,10.0,6.0,Red
33.5,0.19,34.0,43.0,0.5349999999999999,69.5,6.0,25.0,90.0,1.0,5.0,4.0,4.0,1.5,1.0,7.0,0.0,67.0,7.0,174.0,Red
21.0,0.4499999999999999,28.0,11.0,0.35,41.0,3.0,27.0,49.0,1.0,20.5,14.67218017578125,15.9783935546875,3.0,1.5,2.5,0.5,101.5,0.5,16.5,Red
18.375,0.45,29.0,227.25,0.39125,41.0,7.0,34.0,49.0625,1.0,13.0,14.67218017578125,11.0,2.0,0.0,6.0,0.0,56.0,3.0,271.0,Red
7.75,0.365,24.0,4.25,0.59,8.5,2.0,28.0,15.5,0.0,20.5,3.0,2.3125,2.0,1.0,7.0,0.5,48.46875,6.625,298.80078125,Red
10.5,0.58,27.0,329.8321228027344,0.44625,35.0,3.0,21.0,38.1875,1.0,37.7607421875,3.0,6.0,18.875,0.0,13.15216064453125,0.0,34.0,0.0,298.80078125,Red
38.984375,0.55375,23.0,199.5,0.331396484375,69.5,2.0,30.0,86.25,1.0,18.5,10.875,6.5,6.796875,2.75,6.0,0.375,67.5,4.125,73.125,Red
34.375,0.25,29.0,144.0625,0.499375,84.75,3.1875,33.0,94.4375,0.0,17.0,4.5,6.0,3.25,14.0,3.0,0.0,89.5,7.0,18.5,Blue
2.515625,0.424375,32.0,326.625,0.576875,9.984375,0.625,31.0,7.953125,2.0,16.75,2.5625,6.0,6.6875,6.75,2.5,0.75,38.9375,6.5625,131.125,Red
45.5,0.464951171875,26.0,8.0,0.37,109.0,14.1796875,31.0,117.5,4.0,11.64501953125,6.6005859375,7.57568359375,0.5,3.73828125,5.11181640625,0.771484375,26.84814453125,3.1787109375,125.49267578125,Red
5.4375,0.3296875,29.0,298.5625,0.42375,28.3125,3.8125,23.0,16.875,3.0,6.375,2.65625,0.84375,8.75,13.5625,1.75,0.21875,17.34375,1.375,84.25,Red
8.25,0.370625,26.0,121.5,0.38,40.0,3.5,25.0,32.25,3.0,30.734375,7.375,7.09375,6.25,3.921875,13.15216064453125,1.25,99.703125,4.859375,277.9375,Red
10.5,0.46875,28.0,91.0,0.35,28.5,4.0,24.0,22.0,1.0,22.3125,6.625,7.4375,3.5,1.8125,2.6875,0.3125,30.9375,5.0625,234.1875,Blue
45.5,0.58,35.0,4.5,0.375,109.0,14.1796875,30.0,117.5,1.0,34.75,6.375,4.5,1.0,0.5,13.15216064453125,0.125,50.125,4.0,213.5,Blue
19.0,0.58,26.0,239.5,0.59,57.0,10.0,34.0,80.0,2.0,15.0,5.5,0.5,0.0,2.5,6.5,0.75,40.25,2.25,131.5,Red
11.125,0.530625,33.0,26.765625,0.2578125,37.109375,1.15625,28.0,31.15625,5.0,13.11376953125,7.48828125,10.150390625,2.71875,2.5166015625,4.04833984375,0.0009765625,25.283203125,5.03857421875,249.3623046875,Draw
8.94989013671875,0.3534521484375,33.0,52.6451416015625,0.5845758056640625,22.55706787109375,1.25482177734375,34.0,19.76507568359375,3.0,8.32275390625,6.66552734375,2.44580078125,3.10382080078125,3.73046875,1.9814453125,0.2099609375,37.39111328125,1.80859375,32.822265625,Red
45.5,0.3774999999999999,30.0,24.25,0.3725,109.0,3.25,32.0,117.5,1.0,15.375,8.625,4.25,1.5,6.625,8.0,0.5,66.125,6.125,44.125,Red
20.125,0.25,33.0,86.375,0.32,57.46875,5.0,34.0,65.5625,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,3.0,188.0,Red
2.0,0.58,26.0,36.0,0.5,7.0,0.0,24.0,5.0,2.0,8.0,3.0,1.0,2.0,14.0,5.0,1.0,8.0,6.5,131.0,Red
16.5,0.58,27.0,329.8321228027344,0.4599999999999999,37.5,14.1796875,27.0,39.0,2.0,8.5,1.5,2.0,8.0,1.5,7.0,0.0,24.5,2.5,25.0,Draw
4.0,0.47,31.0,125.0,0.47875,27.625,2.5,32.0,10.625,1.0,19.5,4.0,4.5,18.875,6.5,7.0,1.0,46.5,7.0,104.5,Red
23.0,0.4343749999999999,32.0,45.0,0.47,76.0,8.0,26.0,66.0,2.0,37.7607421875,11.25,7.5625,5.0,3.375,13.15216064453125,0.1875,122.688232421875,7.4375,80.75,Blue
12.25,0.5448828125,34.0,33.875,0.3475,58.625,14.1796875,35.0,55.25,4.0,34.1953125,5.828125,2.84765625,3.125,1.53125,9.15234375,1.25,24.79296875,1.79296875,298.80078125,Red
11.0,0.525,25.0,271.0,0.328828125,61.5,7.9375,23.0,45.0,1.0,19.0,1.5,0.5,4.0,1.0,4.0,1.25,28.0,3.5,244.5,Blue
20.875,0.3875,32.0,329.8321228027344,0.3425,62.375,8.875,28.0,49.875,0.0,4.75,1.25,1.25,17.75,4.25,0.75,1.0,7.75,5.75,147.5,Red
31.572265625,0.2025,21.0,262.0,0.59,83.70162685401738,0.0,22.0,111.28125,0.0,16.75,4.0,4.0,4.015625,0.0,0.5,0.0,51.0,5.90625,79.5,Red
11.0,0.3875,24.0,76.375,0.385703125,42.0,14.1796875,34.0,48.0,1.0,22.25,0.5,2.75,1.5,14.0,2.75,1.25,41.75,2.5,169.5,Red
45.5,0.29171875,31.0,30.0,0.49,109.0,6.0,30.0,117.5,2.0,22.875,2.15625,0.109375,2.0,1.609375,6.90625,1.25,23.75,2.015625,163.578125,Red
12.0,0.411875,26.0,0.0,0.22,30.0,12.0,24.0,49.0,2.0,20.09375,6.46875,11.09375,0.0,2.71875,2.65625,0.0,62.78125,7.5,169.09375,Blue
16.34375,0.4368603515625,28.0,60.3125,0.4028125,38.21875,10.46875,30.0,38.71875,5.0,18.2939453125,4.3505859375,1.689453125,4.15625,2.236328125,8.4912109375,0.76318359375,33.234375,3.24755859375,298.80078125,Blue
45.5,0.31818359375,27.0,29.3828125,0.4357128906249999,109.0,11.509765625,27.0,117.5,5.0,7.6181640625,4.7939453125,1.2802734375,1.736328125,4.1884765625,3.1474609375,0.22265625,45.2373046875,3.623046875,24.2666015625,Red
30.53631591796875,0.3434765625,30.0,329.8321228027344,0.52,83.25,12.0,33.0,103.109375,3.0,6.58984375,1.1015625,1.22265625,0.0,1.91015625,0.15625,0.1875,8.75,1.890625,28.63671875,Red
28.25,0.455977783203125,34.0,157.0,0.465,73.875,12.5,31.0,65.75,5.0,13.35955810546875,2.80694580078125,5.99920654296875,8.875,14.0,3.09228515625,0.5,27.974853515625,10.63262939453125,47.73248291015625,Red
12.9375,0.58,30.0,208.171875,0.36546875,51.1875,8.796875,28.0,39.03125,4.0,37.7607421875,9.890625,7.20703125,16.828125,7.65234375,10.40234375,0.1328125,122.688232421875,9.8203125,106.875,Blue
6.0,0.4375,26.0,17.5,0.3903124999999999,14.21484375,3.0,27.0,13.0,1.0,12.75,2.25,5.5,2.5,2.5,2.0,0.0,31.0,4.0,77.0,Red
22.5,0.396953125,28.0,193.5,0.385,65.0,1.5,23.0,63.5,4.0,11.15625,3.76953125,4.1796875,5.5,12.296875,8.99609375,0.0625,43.07421875,10.26953125,264.75,Blue
45.5,0.58,24.0,324.0,0.31,109.0,4.0,34.0,117.5,0.0,4.5,6.0,0.0,18.0,14.0,13.15216064453125,0.0,16.0,7.0,112.5,Red
6.0,0.39,30.0,45.5,0.39359375,22.0,7.5,32.0,14.0,2.0,10.5,5.5,5.5,4.09375,0.5,0.5,0.5,22.0,4.0,298.80078125,Blue
4.5,0.455,33.0,4.0,0.365,15.5,4.5,25.0,19.0,1.0,17.25,2.25,5.75,2.5,0.5,4.5,0.0,40.5,6.75,79.25,Red
24.4267578125,0.58,30.0,36.68212890625,0.47865478515625,39.047119140625,14.1796875,32.0,56.86279296875,4.0,30.42578125,1.12109375,3.9765625,0.66455078125,4.0390625,1.5,0.1015625,25.98046875,4.81640625,148.75390625,Red
7.625,0.58,27.0,81.875,0.59,29.9375,2.0,31.0,23.8125,2.0,21.0,3.5,4.5,10.4375,0.0,5.5,0.5,16.0,2.5,94.0,Red
26.198974609375,0.47,32.0,0.0,0.5421875,45.5,3.35009765625,30.0,54.988616943359375,0.0,19.162109375,12.03125,14.3125,4.1875,5.0,7.072425842285156,0.0,66.80078125,13.875,90.0,Red
11.0,0.33,33.0,6.5,0.585,25.5,1.0,27.0,22.0,0.0,15.5,6.75,14.75,0.0,1.0,6.25,0.25,54.75,7.25,44.75,Blue
45.5,0.58,29.0,58.234375,0.40890625,109.0,14.1796875,29.0,117.5,5.0,37.7607421875,13.6484375,5.9296875,3.640625,4.2109375,13.15216064453125,0.125,121.4296875,11.6484375,110.4296875,Red
45.5,0.43,35.0,1.0,0.24,109.0,4.0,31.0,117.5,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,267.0,Blue
27.0,0.445,34.0,329.8321228027344,0.53,19.0,1.0,33.0,45.0,1.0,32.75,14.67218017578125,15.9783935546875,0.0,0.0,13.15216064453125,0.25,122.688232421875,8.5,0.0,Red
0.0,0.33125,21.0,305.0,0.28,3.0,0.0,28.0,2.0,1.0,9.5,1.0,1.75,2.0,6.25,0.875,1.25,19.625,4.25,180.0,Red
5.7822265625,0.4522879028320312,34.0,6.95751953125,0.3793298339843749,18.0428466796875,2.6258544921875,35.0,18.70703125,5.0,16.137969970703125,3.627410888671875,1.785736083984375,1.3155517578125,2.74609375,4.89886474609375,0.289794921875,40.84405517578125,3.435455322265625,174.53164672851562,Blue
32.0,0.405,30.0,207.0,0.42,80.0,7.0,33.0,67.0,0.0,15.5,5.0,5.5,18.875,8.0,5.0,0.0,38.0,8.0,294.5,Red
45.5,0.25,26.0,168.5,0.405,109.0,11.0,24.0,117.5,0.0,1.0,0.0,0.0,5.0,14.0,0.0,1.0,4.0,1.0,26.0,Red
22.69140625,0.485,25.0,329.8321228027344,0.59,25.734375,0.0,29.0,33.0,0.0,12.826171875,10.0,15.9783935546875,0.0,0.7086524963378906,9.625,0.25,54.75,10.53125,144.078125,Red
23.0,0.4325,31.0,44.25,0.505,40.5,4.0,28.0,70.0,2.0,37.7607421875,4.9375,6.1875,0.5,0.75,7.125,0.0625,122.688232421875,13.875,27.1875,Blue
27.125,0.5125,28.0,271.625,0.36875,55.25,1.0,24.0,61.125,2.0,22.75,9.5,2.75,5.75,12.5,7.5,0.0,55.5,13.875,280.5,Red
3.0,0.58,31.0,329.8321228027344,0.59,42.0,4.0,26.0,13.0,0.0,20.5,7.75,6.0,18.875,1.28125,3.8125,1.25,40.0,1.0,294.5,Red
5.25,0.4003125,25.0,5.625,0.488125,21.9375,0.375,30.0,12.125,0.0,8.9736328125,9.0,9.0,2.0,8.5,6.5,0.0,17.0,9.1875,111.203125,Red
45.5,0.4499999999999999,27.0,50.013671875,0.3579833984375,109.0,14.1796875,35.0,117.5,1.0,33.25,6.75,15.9783935546875,0.7373046875,2.25,13.15216064453125,0.5,107.0,13.875,150.75,Blue
14.75,0.51,31.0,91.5,0.59,38.25,6.0,31.0,34.0,2.0,34.84375,8.625,0.875,12.25,3.53125,13.15216064453125,0.96875,65.953125,1.015625,182.90625,Red
10.25,0.4964418029785156,28.0,146.5,0.4975,17.25,3.25,34.0,19.75,5.0,37.7607421875,14.67218017578125,7.5255126953125,6.5,0.354248046875,13.15216064453125,1.25,64.21524047851562,13.875,298.80078125,Blue
5.0,0.4646875,29.0,139.0,0.5875,26.5,0.75,23.0,8.25,2.0,21.78125,2.59375,6.75,18.875,13.9375,7.3125,0.0,59.46875,12.53125,208.28125,Red
16.0,0.2,33.0,218.5,0.41,76.5,4.5,25.0,60.5,0.0,11.0,1.0,15.9783935546875,18.875,4.0,3.0,0.0,56.0,6.0,273.0,Blue
2.3125,0.29359375,27.0,271.25,0.515625,27.6875,1.875,23.0,14.625,3.0,23.96875,2.21875,10.0625,12.0,9.09375,1.96875,0.21875,77.109375,6.296875,27.8125,Red
7.5,0.33,28.0,141.5,0.295,21.5,7.0,30.0,21.5,0.0,15.0,14.67218017578125,4.5,7.5,14.0,8.5,1.0,80.5,10.5,114.0,Blue
3.5,0.43,29.0,77.5,0.51,5.5,0.5,24.0,8.0,1.0,6.5,0.5,3.5,0.5,0.5,1.0,0.5,11.5,4.5,34.5,Red
0.0,0.345,24.0,44.0,0.0,1.0,0.0,27.0,1.0,0.0,10.5,14.67218017578125,6.5,0.0,2.5,3.5,1.25,43.5,3.0,298.80078125,Blue
3.82958984375,0.5028125,31.0,230.4599609375,0.5804052734375,27.61572265625,0.3916015625,35.0,15.62939453125,5.0,37.7607421875,9.779296875,11.505859375,13.7548828125,8.40234375,13.15216064453125,0.62890625,96.935546875,7.00390625,194.033203125,Blue
19.0,0.4425,31.0,51.5,0.32,24.0,9.5,32.0,43.5,1.0,4.25,0.0,9.75,1.0,0.75,5.25,1.0,1.5,4.75,298.80078125,Red
9.25,0.39974609375,32.0,329.8321228027344,0.59,26.75,5.5,35.0,22.0625,3.0,37.7607421875,12.974609375,15.9783935546875,9.75,14.0,11.1875,0.001953125,122.688232421875,13.875,166.482421875,Red
7.0,0.5599999999999999,27.0,226.0,0.195,44.0,5.25,24.0,33.75,1.0,7.0,14.67218017578125,5.5,18.875,6.0,5.5,0.0,63.0,7.0,298.80078125,Blue
2.0,0.58,32.0,0.0,0.59,6.0,0.0,28.0,7.0,1.0,5.5,5.0,2.5,0.0,1.5,4.0,0.0,17.5,6.0,165.0,Red
45.5,0.4346875,32.0,22.5,0.355,109.0,13.0,30.0,117.5,3.0,37.7607421875,3.96875,8.2578125,0.0,2.5078125,7.6796875,0.0,99.3671875,7.890625,7.8828125,Blue
27.515625,0.5521875,35.0,197.5625,0.319375,109.0,8.453125,35.0,79.53125,4.0,11.80859375,0.69140625,1.9296875,18.875,12.00390625,0.91015625,0.4375,7.78125,2.4453125,105.95703125,Blue
12.79736328125,0.58,35.0,24.693359375,0.3527587890625,42.54541015625,6.2392578125,35.0,41.0107421875,3.0,15.82421875,1.6953125,1.81640625,5.8828125,0.484375,3.921875,0.47265625,19.91015625,12.65234375,50.96875,Blue
6.75,0.48,28.0,25.25,0.59,16.5,0.75,31.0,15.5,2.0,37.7607421875,4.25,13.75,1.5,9.0,10.75,1.25,56.5,5.5,298.80078125,Red
