B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_landed,R_losses,R_age,Winner
16.46875,12.5,7.75,0.0,25.0,Red
13.684175729751589,8.25,3.25,2.0,32.0,Red
8.25,24.0732421875,13.82177734375,5.0,32.0,Red
8.0,31.0,22.0,1.0,22.0,Red
28.25,51.859375,25.7265625,3.0,32.0,Red
22.6025390625,57.769317626953125,37.7607421875,5.0,34.0,Blue
7.5,31.0,14.0,0.0,24.0,Red
1.48828125,23.701416015625,19.964599609375,4.0,30.0,Red
34.456210136413574,20.0,12.75,0.0,29.0,Red
23.0,37.25,19.8125,2.0,29.0,Red
1.5,33.5,25.5,0.0,28.0,Blue
11.5625,57.769317626953125,37.7607421875,1.0,27.0,Red
35.5,57.769317626953125,37.7607421875,2.0,28.0,Red
17.0,27.1875,12.5,0.0,24.0,Blue
24.0,57.769317626953125,37.7607421875,0.0,23.0,Red
10.75,27.095703125,12.185546875,4.0,29.0,Blue
45.5,15.0,8.0,1.0,24.0,Red
16.75,18.410400390625,11.337158203125,2.0,33.0,Blue
4.125,30.5,27.38671875,0.0,27.0,Red
10.1875,20.75,4.75,0.0,25.0,Red
3.25,45.0,16.5,1.0,32.0,Blue
22.5625,15.0830078125,8.6337890625,4.0,30.0,Red
22.6171875,21.265625,12.046875,2.0,35.0,Red
9.5,57.769317626953125,37.0,1.0,28.0,Red
30.25,6.0,2.0,0.0,27.0,Red
16.4453125,57.769317626953125,37.7607421875,5.0,33.0,Red
7.398681640625,21.5,9.625,1.0,29.0,Red
13.5,57.769317626953125,37.7607421875,5.0,32.0,Blue
1.0,3.75,2.75,0.0,29.0,Red
2.0625,39.6953125,33.94140625,4.0,35.0,Red
21.0,47.375,31.4375,2.0,32.0,Blue
2.0,23.07763671875,13.5,0.0,33.0,Blue
8.0,35.96875,20.25,2.0,31.0,Red
42.84375,35.00390625,19.162109375,0.0,28.0,Red
44.359375,35.5,20.9296875,4.0,33.0,Draw
13.25,27.0,22.0,1.0,23.0,Red
22.75,20.5078125,7.4130859375,3.0,24.0,Red
2.0,33.0,27.0,1.0,27.0,Blue
24.25,36.4324951171875,17.602783203125,4.0,27.0,Blue
13.75,35.0,21.71875,0.0,30.0,Blue
16.234375,11.125,4.59375,2.0,30.0,Blue
1.78125,28.0,22.6875,3.0,24.0,Red
6.0,23.0,13.5,1.0,25.0,Red
11.0,33.0,24.0,2.0,25.0,Blue
26.75,15.13671875,7.619140625,3.0,32.0,Red
13.0,24.75,12.0,1.0,26.0,Red
5.0,16.0,12.0,0.0,22.0,Red
26.625,9.375,6.75,2.0,32.0,Red
38.0,12.0,8.0,0.0,30.0,Blue
11.0,57.769317626953125,37.7607421875,1.0,22.0,Blue
11.5,6.0,5.0,0.0,25.0,Red
9.0,23.0,7.0,1.0,21.0,Red
12.734375,37.5,22.0,2.0,29.0,Blue
45.5,7.75,5.25,0.0,31.0,Red
5.5,10.1689453125,7.775390625,4.0,35.0,Red
9.375,3.0,0.5,0.0,25.0,Red
4.125,29.0,27.5,0.0,26.0,Red
1.3203125,11.07568359375,8.25048828125,4.0,30.0,Red
8.0,13.5,7.5,0.0,27.0,Red
2.25,19.416015625,6.677734375,5.0,35.0,Red
19.0,13.25,8.0,0.0,27.0,Red
27.4375,57.769317626953125,37.7607421875,5.0,35.0,Red
11.6650390625,30.5,22.5,1.0,26.0,Red
0.0,33.0,11.5,1.0,35.0,Blue
8.9140625,6.5,5.5,1.0,29.0,Red
31.01953125,17.524658203125,9.241455078125,4.0,33.0,Red
11.5,25.0,17.75,3.0,35.0,Red
20.125,44.72825193405152,28.881260871887207,5.0,34.0,Blue
18.25,22.016815185546875,17.09753942489624,5.0,35.0,Blue
45.5,15.0,5.75,0.0,28.0,Red
12.75,10.75,5.5,1.0,28.0,Red
32.140625,41.019287109375,18.7666015625,3.0,32.0,Red
12.5,16.0703125,8.7890625,1.0,29.0,Red
22.125,15.9375,8.375,2.0,24.0,Blue
45.5,11.9765625,8.51171875,3.0,31.0,Blue
2.0,30.534469604492188,20.788864135742188,4.0,32.0,Blue
45.5,47.5,30.5,1.0,29.0,Red
23.25,21.515625,10.2578125,3.0,34.0,Red
17.0,35.0,20.0,0.0,28.0,Red
1.0,4.5,0.0,1.0,33.0,Red
40.875,33.0,24.0,1.0,23.0,Blue
38.90625,38.90625,24.171875,2.0,27.0,Red
9.75,30.5,17.0,1.0,31.0,Blue
45.5,24.53387451171875,15.33319091796875,5.0,30.0,Blue
0.0,57.769317626953125,37.7607421875,2.0,25.0,Draw
25.591796875,39.0166015625,28.3109130859375,0.0,28.0,Red
9.0625,7.8125,6.34375,1.0,25.0,Red
9.0,18.9375,12.484375,2.0,35.0,Blue
37.09375,57.769317626953125,36.875,2.0,26.0,Blue
41.359375,57.769317626953125,35.25,2.0,30.0,Red
40.0,24.03125,16.4921875,5.0,30.0,Blue
16.65625,29.38080596923828,19.27046203613281,3.0,35.0,Blue
3.0,17.524658203125,11.9375,0.0,29.0,Red
2.0,57.769317626953125,33.25,3.0,29.0,Red
15.0,29.4375,11.34375,4.0,32.0,Blue
22.5,45.75,23.171875,2.0,34.0,Blue
14.5,26.0,15.265625,0.0,24.0,Red
8.0,56.25,37.7607421875,2.0,24.0,Red
20.5,12.0,10.0,1.0,32.0,Red
30.71875,32.0,31.0,0.0,27.0,Red
8.8125,34.004425048828125,18.93487548828125,5.0,35.0,Red
13.69140625,57.769317626953125,35.2774658203125,5.0,30.0,Red
19.0,30.125,26.59375,3.0,35.0,Blue
45.5,20.442201927304268,16.616594776511192,5.0,35.0,Blue
0.0,23.25,12.25,1.0,28.0,Red
21.0,22.0,9.0,0.0,30.0,Red
45.5,52.67578125,30.40625,5.0,28.0,Blue
45.5,36.58310031890869,26.83377265930176,5.0,35.0,Red
33.801361083984375,22.58203125,9.4609375,1.0,30.0,Red
17.0,33.0,16.75,0.0,33.0,Blue
20.0,8.546875,4.4765625,3.0,30.0,Red
19.5,17.4384765625,8.14453125,0.0,27.0,Red
45.5,57.769317626953125,37.7607421875,3.0,35.0,Red
41.25,40.5,26.5,1.0,28.0,Blue
10.0,12.359619140625,8.787353515625,3.0,26.0,Red
5.65625,14.8046875,10.87890625,2.0,33.0,Red
12.96875,46.15371370315552,32.08586835861206,5.0,35.0,Red
22.75,9.0,4.75,1.0,31.0,Blue
32.625,2.5,0.5,0.0,26.0,Blue
6.0,8.5,5.625,1.0,28.0,Red
20.265625,37.0,25.5,0.0,35.0,Red
45.5,23.13043212890625,18.10089111328125,5.0,35.0,Red
7.0,12.1796875,4.0,0.0,24.0,Red
18.25,43.126953125,37.369140625,5.0,31.0,Blue
28.47607421875,2.0,1.0,0.0,31.0,Red
34.5,13.5,5.5,0.0,30.0,Red
3.75,43.5,18.75,1.0,28.0,Red
45.5,28.921875,19.1171875,3.0,24.0,Red
26.75,46.0,14.0,1.0,20.0,Red
6.875,12.0,9.0,1.0,33.0,Blue
36.0,28.6875,23.5625,4.0,27.0,Blue
8.0,42.25,35.25,2.0,28.0,Red
35.0,25.0,13.375,1.0,32.0,Red
20.0,30.5,20.125,1.0,31.0,Red
7.0,2.0,2.0,0.0,31.0,Red
12.162334442138672,18.25,13.25,1.0,24.0,Blue
15.75,40.5,33.0,1.0,28.0,Red
18.76703643798828,14.5625,11.21875,2.0,24.0,Red
45.5,57.769317626953125,37.7607421875,1.0,27.0,Red
30.3984375,39.534142941236496,27.739363104105,5.0,35.0,Blue
13.475372314453123,23.12730026245117,19.906773567199707,5.0,35.0,Blue
3.78125,13.775146484375,6.424560546875,2.0,35.0,Red
26.0,46.15371370315552,35.0,0.0,28.0,Blue
15.11181640625,44.38341522216797,26.368194580078125,5.0,33.0,Red
2.625,4.67578125,2.265625,2.0,35.0,Red
10.375,17.65625,12.3125,3.0,30.0,Red
34.6426887512207,7.771484375,3.275390625,2.0,32.0,Red
36.1484375,12.81640625,9.01171875,3.0,35.0,Blue
12.25,15.083077430725098,9.997611045837402,5.0,35.0,Red
10.0,10.0,5.0,0.0,28.0,Red
10.59375,33.0,18.875,0.0,30.0,Red
11.5,19.6171875,3.35546875,1.0,32.0,Red
16.5,28.875,17.560821533203125,0.0,20.0,Red
19.310546875,57.769317626953125,37.7607421875,5.0,33.0,Blue
40.125,57.769317626953125,37.7607421875,5.0,33.0,Red
13.0,14.25,13.0,1.0,29.0,Red
2.171875,15.75,10.125,1.0,31.0,Red
12.7265625,18.625,7.125,2.0,24.0,Red
12.25,34.453125,27.65625,3.0,30.0,Blue
26.375,57.769317626953125,37.7607421875,1.0,30.0,Blue
45.5,31.75,19.125,0.0,29.0,Red
5.0,53.37897193431854,37.7607421875,5.0,35.0,Blue
28.875,57.769317626953125,37.375,5.0,35.0,Blue
8.125,11.0,7.75,1.0,21.0,Red
38.53955078125,37.59375,20.78515625,2.0,30.0,Blue
39.3125,22.46875,16.4375,3.0,29.0,Blue
0.0,53.5,34.0,3.0,29.0,Blue
45.5,49.4609375,27.0419921875,5.0,32.0,Red
7.6079559326171875,12.135384678840635,7.999701380729675,5.0,35.0,Blue
22.5,48.4541015625,36.0029296875,5.0,35.0,Blue
13.5,37.0,28.5,1.0,22.0,Blue
20.0,24.5,20.125,1.0,30.0,Red
0.375,4.0,1.0,0.0,34.0,Red
8.066483944654465,41.0654296875,32.544921875,5.0,35.0,Red
10.875,9.19989013671875,5.0184326171875,4.0,31.0,Red
4.5,27.828125,20.4140625,5.0,34.0,Red
21.0,6.0,3.0,0.0,29.0,Red
13.64501953125,44.3134765625,22.40869140625,3.0,23.0,Red
33.0,26.625,16.875,1.0,28.0,Blue
30.21484375,57.769317626953125,37.7607421875,5.0,34.0,Red
23.5625,17.6875,13.1494140625,0.0,32.0,Red
8.328125,57.769317626953125,37.7607421875,5.0,35.0,Red
8.625,35.5,16.5,0.0,33.0,Red
5.0,43.0,11.0,0.0,35.0,Blue
26.0,42.471923828125,21.616455078125,4.0,29.0,Blue
7.0,31.09375,8.5625,3.0,34.0,Blue
45.5,57.769317626953125,35.0,2.0,30.0,Blue
2.5,39.2359619140625,22.8082275390625,5.0,29.0,Red
5.25,9.53125,7.75,2.0,30.0,Red
7.2734375,50.875,32.4375,3.0,25.0,Red
36.015625,18.625,9.875,2.0,25.0,Red
18.25,21.8125,10.78125,1.0,28.0,Red
15.5,25.1953125,16.7978515625,4.0,35.0,Blue
31.0,20.875,12.399169921875,0.0,34.0,Blue
15.0,57.769317626953125,13.1875,2.0,29.0,Red
6.0,0.0,0.0,0.0,29.0,Blue
29.875,41.3125,29.625,1.0,31.0,Red
12.0,17.25,9.5,1.0,27.0,Red
32.375,57.769317626953125,37.7607421875,5.0,31.0,Blue
25.9140625,35.875,24.65625,1.0,27.0,Blue
11.953155517578123,24.078125,14.28125,3.0,35.0,Red
31.5,17.0,11.5,1.0,35.0,Red
0.0,16.1328125,11.328125,5.0,32.0,Red
15.0,17.05078125,13.5,0.0,26.0,Blue
6.5625,21.0,13.75,1.0,26.0,Blue
16.5,22.345947265625,11.993408203125,4.0,35.0,Blue
25.59375,11.25,5.875,1.0,26.0,Red
34.25,57.769317626953125,37.7607421875,1.0,27.0,Red
19.53125,11.5,7.5,1.0,28.0,Red
23.0,49.5,29.75,2.0,30.0,Red
25.59375,30.375,16.5,0.0,23.0,Red
15.75,27.25,30.0,0.0,28.0,Red
20.0,38.12710189819336,21.13719242811203,5.0,35.0,Blue
17.120849609375,51.73446226119995,34.76183366775513,5.0,32.0,Red
20.0,47.76171875,37.7607421875,5.0,34.0,Red
9.875,20.1875,16.5625,2.0,30.0,Red
26.5,57.769317626953125,37.7607421875,3.0,27.0,Red
24.799560546875,6.5,4.5,1.0,29.0,Red
14.00439453125,26.671875,17.0,0.0,25.0,Blue
41.98384094238281,16.9453125,9.0,0.0,29.0,Red
15.0,4.125,3.375,2.0,32.0,Red
22.47265625,2.0,2.0,0.0,22.0,Red
20.125,15.5,8.0,1.0,24.0,Red
21.375,32.0703125,15.5,0.0,23.0,Blue
22.0,57.769317626953125,37.7607421875,1.0,29.0,Blue
44.5,17.0,13.0,1.0,27.0,Red
32.75,33.953125,19.328125,2.0,35.0,Red
17.11328125,5.971343994140625,3.519805908203125,5.0,32.0,Red
1.0,11.25,6.0,0.0,24.0,Red
2.0,24.5,17.5,1.0,25.0,Blue
45.5,34.131591796875,11.486572265625,5.0,33.0,Red
24.75,42.96875,30.953125,4.0,33.0,Red
2.0,18.078125,16.09375,2.0,28.0,Red
29.25,30.0,19.875,0.0,35.0,Red
32.25,20.0,12.0,0.0,32.0,Blue
3.0,33.0,18.5,2.0,35.0,Red
11.581167221069336,24.0947265625,14.783203125,4.0,32.0,Red
9.0,30.375,16.671875,3.0,33.0,Red
20.0,57.769317626953125,37.7607421875,0.0,23.0,Red
1.0,39.0625,24.25,3.0,34.0,Blue
45.5,25.201171875,15.083984375,5.0,29.0,Blue
9.0,17.15625,12.3125,0.0,33.0,Red
26.666768074035645,7.5,5.0,0.0,27.0,Red
13.753795623779297,18.5859375,11.7265625,3.0,35.0,Red
0.0,25.5,16.5,1.0,27.0,Red
12.90625,12.19921875,8.96875,2.0,26.0,Red
17.0,15.0,13.0,0.0,27.0,Red
7.25,2.0,2.0,0.0,23.0,Blue
3.5,30.91796875,18.3046875,3.0,24.0,Red
45.5,19.46875,11.59375,1.0,29.0,Red
17.0,57.0,37.7607421875,0.0,26.0,Red
21.09971618652344,46.0,33.0,1.0,27.0,Blue
16.259765625,20.71875,11.015625,3.0,31.0,Red
20.25,14.109375,9.6875,3.0,29.0,Red
10.75,33.0625,14.03125,1.0,33.0,Blue
14.0,24.0,17.625,0.0,23.0,Red
13.0,33.1015625,26.34423828125,0.0,28.0,Red
3.0,20.5,19.5,0.0,25.0,Red
7.0,8.0,2.5,0.0,33.0,Red
45.5,29.90625,19.046875,2.0,30.0,Blue
38.6015625,20.727169036865234,13.672952890396118,5.0,35.0,Blue
21.251220703125,19.75,12.5,0.0,29.0,Blue
2.0,48.5,37.7607421875,0.0,23.0,Draw
25.0,7.125,5.875,2.0,30.0,Red
23.0,56.5,37.7607421875,2.0,30.0,Blue
6.0,36.5,23.0,0.0,32.0,Red
26.521484375,36.5,19.0,3.0,34.0,Blue
45.5,22.5,8.5,1.0,32.0,Blue
20.0,14.0,5.5,1.0,24.0,Red
45.5,54.43212890625,24.4541015625,4.0,35.0,Blue
5.5,52.0,37.7607421875,1.0,35.0,Red
10.15625,30.875,30.0,0.0,29.0,Blue
27.0,24.8359375,20.0,0.0,33.0,Red
35.0,25.75,20.25,1.0,26.0,Red
26.25,24.734375,12.5625,4.0,31.0,Blue
45.5,32.67327880859375,21.25,0.0,33.0,Red
14.0,42.0,9.0,0.0,26.0,Red
5.25,31.40625,14.0,0.0,27.0,Red
2.875,9.5,4.1875,1.0,32.0,Red
45.5,55.0,20.0,0.0,27.0,Blue
45.5,57.769317626953125,34.0,2.0,25.0,Draw
40.0,23.125,10.96875,4.0,29.0,Red
18.510955810546875,16.59375,8.8125,3.0,30.0,Red
1.0,18.0,9.0,1.0,32.0,Blue
22.625,27.0,15.625,0.0,26.0,Blue
3.5625,2.0,2.0,0.0,30.0,Red
12.875,16.5625,11.71875,2.0,27.0,Red
1.4375,21.3125,17.0,0.0,31.0,Draw
19.5,8.0,6.0,0.0,25.0,Red
29.203125,20.97265625,7.5,0.0,29.0,Red
7.0,48.09375,37.7607421875,0.0,28.0,Red
28.0,7.5,3.25,2.0,26.0,Red
15.626678466796877,30.60184669494629,20.924131393432617,5.0,33.0,Blue
11.2506103515625,23.5,14.375,2.0,35.0,Red
14.16015625,32.90625,19.625,3.0,30.0,Blue
20.64306640625,10.0,5.0,0.0,28.0,Red
35.0,17.722731471061707,10.476734161376951,5.0,30.0,Red
24.0,26.5,15.75,1.0,31.0,Blue
8.0,57.769317626953125,37.7607421875,5.0,26.0,Red
7.0,47.5,37.7607421875,1.0,29.0,Blue
26.9453125,37.03125,20.6875,1.0,35.0,Red
45.5,57.769317626953125,37.7607421875,0.0,28.0,Red
19.28125,30.0,16.25,1.0,28.0,Red
6.6875,30.401641845703125,23.789825439453125,5.0,30.0,Blue
41.056640625,9.5,4.5,0.0,29.0,Red
45.5,38.0,33.0,0.0,33.0,Red
4.75,4.8641357421875,2.318267822265625,5.0,29.0,Red
34.45320129394531,24.166200637817383,16.667545318603516,5.0,35.0,Blue
10.00244140625,24.982421875,19.046875,5.0,32.0,Blue
13.921875,24.0,15.7509765625,0.0,24.0,Blue
8.0,57.769317626953125,36.75,1.0,26.0,Blue
15.25,57.769317626953125,37.7607421875,0.0,30.0,Blue
43.0,19.0,10.0,0.0,25.0,Draw
26.802734375,55.580078125,34.96484375,2.0,35.0,Blue
35.0,31.921875,23.0,0.0,28.0,Red
29.625,35.771484375,25.162109375,2.0,30.0,Blue
45.5,50.0,22.0,1.0,34.0,Blue
21.5,26.75,18.25,2.0,26.0,Blue
30.53631591796875,39.6875,15.5,0.0,29.0,Red
11.625,57.53863525390625,33.9404296875,1.0,27.0,Red
17.0,27.55859375,10.919921875,5.0,35.0,Red
31.56884765625,57.769317626953125,37.7607421875,0.0,31.0,Red
28.0,29.0,21.29901863168925,0.0,27.0,Red
18.563495755195618,57.769317626953125,37.7607421875,5.0,33.0,Blue
9.5,25.0,19.0,1.0,29.0,Red
22.24609375,22.0,17.5,0.0,32.0,Red
8.5,23.0,9.875,3.0,28.0,Red
29.65625,49.0,18.5,2.0,30.0,Blue
0.0,57.769317626953125,37.7607421875,1.0,29.0,Red
8.625,13.6875,9.90625,1.0,29.0,Blue
10.75,34.0625,16.625,2.0,30.0,Red
40.0,27.563522338867188,19.430389404296875,5.0,35.0,Blue
45.5,37.2080078125,12.05078125,5.0,35.0,Red
45.5,56.015625,37.7607421875,0.0,29.0,Red
25.0,38.0,21.0,2.0,30.0,Blue
10.0,31.1484375,16.4462890625,3.0,30.0,Red
7.5,28.0,22.0,1.0,23.0,Red
13.75,21.5,7.0,1.0,26.0,Red
45.5,18.23064422607422,16.10601043701172,2.0,35.0,Draw
45.5,3.0,2.5,0.0,19.0,Blue
45.5,42.0,22.0,0.0,25.0,Blue
1.0,8.28125,6.34375,1.0,26.0,Red
4.38818359375,57.769317626953125,37.7607421875,5.0,35.0,Blue
17.625,11.0,4.0,0.0,23.0,Blue
14.3125,9.75,4.75,2.0,26.0,Red
41.34375,14.0,7.0,0.0,22.0,Red
45.5,18.5,11.125,0.0,33.0,Blue
7.15625,10.375,6.125,1.0,29.0,Blue
15.0,28.875,20.0,0.0,27.0,Red
36.4375,56.52311843633652,34.38902598619461,5.0,31.0,Red
21.5,29.75,20.0,0.0,32.0,Red
20.25,37.625,26.25,1.0,26.0,Red
45.5,57.769317626953125,35.470123291015625,5.0,32.0,Blue
13.921875,28.625,16.6875,1.0,26.0,Red
45.5,20.75,14.625,1.0,22.0,Blue
6.0,16.875,10.375,2.0,25.0,Blue
35.75,40.521484375,26.3828125,3.0,31.0,Red
9.0,37.0,22.5625,3.0,30.0,Red
3.0,10.0,6.0,0.0,23.0,Red
6.0,57.769317626953125,32.8697509765625,5.0,35.0,Red
23.0,5.9730224609375,4.61309814453125,4.0,34.0,Blue
38.0,55.828125,36.05133056640625,5.0,33.0,Red
42.75,34.75,17.0,3.0,23.0,Red
27.8203125,57.0,34.0,1.0,29.0,Red
6.5,57.769317626953125,37.7607421875,1.0,35.0,Red
14.95703125,13.25481414794922,8.510986328125,5.0,28.0,Blue
20.5,42.375,26.375,2.0,32.0,Blue
19.5,14.5625,11.359375,3.0,26.0,Blue
26.7835693359375,12.0,10.0,0.0,25.0,Red
1.0,6.0,2.0,0.0,31.0,Red
4.5,16.125,9.25,1.0,27.0,Red
32.25,48.4375,21.46875,2.0,26.0,Red
2.0,38.5,28.5,1.0,24.0,Blue
41.875,9.38116455078125,4.56036376953125,4.0,35.0,Red
23.0,1.625,0.5,1.0,35.0,Red
17.25,3.0,3.0,0.0,28.0,Red
26.447067260742188,57.769317626953125,37.7607421875,5.0,35.0,Blue
23.0,19.5,14.529296875,0.0,31.0,Red
8.71875,19.5,12.0,1.0,32.0,Blue
21.0,56.09765625,35.66015625,5.0,34.0,Red
8.0,48.72265625,31.28515625,4.0,26.0,Red
19.0,57.769317626953125,27.0,0.0,29.0,Blue
45.5,32.5,15.0,1.0,29.0,Blue
20.0,57.769317626953125,25.91796875,2.0,35.0,Red
8.0,25.75,16.0,0.0,25.0,Blue
23.0,7.0,4.0,0.0,25.0,Blue
45.5,23.5625,10.53125,1.0,32.0,Blue
15.875,57.769317626953125,37.7607421875,3.0,31.0,Red
9.75,41.1171875,28.33203125,2.0,24.0,Red
18.30859375,20.0,15.0,1.0,26.0,Red
5.65625,31.28125,13.15625,1.0,28.0,Red
45.5,23.1630859375,14.5546875,3.0,33.0,Red
14.591796875,23.90625,14.90625,1.0,30.0,Red
39.375,23.558349609375,15.16796875,5.0,31.0,Red
7.2734375,10.0625,7.5625,2.0,25.0,Blue
32.0,46.0,22.0,1.0,32.0,Red
33.0,32.5,27.0,2.0,28.0,Blue
24.7705078125,27.40625,19.75,0.0,27.0,Red
2.5,35.61328125,23.19140625,4.0,30.0,Red
12.75,18.5,15.5,1.0,30.0,Blue
12.0,20.5,13.5,0.0,28.0,Red
45.5,11.5,10.5,2.0,35.0,Blue
10.75,13.5,11.5,1.0,24.0,Red
16.0,29.0,14.0,0.0,23.0,Blue
3.0,57.769317626953125,37.7607421875,2.0,35.0,Red
33.71484375,6.691427671583369,3.8168820049613714,5.0,35.0,Blue
15.8125,24.796875,13.875,0.0,29.0,Blue
14.0,19.0,16.0,1.0,29.0,Red
0.0,9.0,4.5,0.0,31.0,Red
23.8125,17.568359375,8.8095703125,3.0,32.0,Blue
8.0,53.5,37.7607421875,1.0,27.0,Red
7.0,35.052001953125,16.0,0.0,22.0,Red
8.0,57.769317626953125,37.7607421875,2.0,30.0,Red
3.5,11.71875,9.3125,2.0,23.0,Red
40.040283203125,25.0,17.9375,0.0,27.0,Blue
15.21875,57.769317626953125,37.7607421875,4.0,34.0,Blue
45.5,57.769317626953125,37.7607421875,3.0,30.0,Red
26.125,28.25,17.25,0.0,28.0,Blue
45.5,57.25,37.7607421875,1.0,29.0,Blue
7.0,30.0,9.46875,0.0,31.0,Red
17.125,33.84375,14.40625,3.0,35.0,Blue
24.5,53.953125,34.75,3.0,35.0,Blue
25.75,15.036376953125,12.75,0.0,26.0,Red
11.94681167602539,9.125,4.625,0.0,29.0,Red
9.5,4.0,3.0,0.0,23.0,Red
25.70703125,17.421875,9.341796875,1.0,32.0,Draw
36.0,32.28125,23.890625,3.0,25.0,Draw
9.4375,31.2216796875,13.990234375,3.0,31.0,Red
20.625,19.0,17.0,1.0,22.0,Red
8.25,5.0,4.0,0.0,35.0,Red
5.7265625,12.640625,9.71875,2.0,35.0,Red
28.0,26.0,7.5,0.0,27.0,Blue
9.75,12.5,6.25,2.0,23.0,Red
8.0,23.625,18.9375,4.0,27.0,Red
16.875,34.125,24.96875,3.0,29.0,Blue
13.2890625,29.296875,15.265625,1.0,30.0,Red
16.5,50.5,29.0,1.0,32.0,Red
9.375,6.0,5.0,1.0,27.0,Red
13.0,41.0,26.0,0.0,32.0,Red
5.0,24.220703125,15.978515625,3.0,28.0,Red
20.0,57.769317626953125,37.7607421875,0.0,27.0,Red
15.75,16.922576904296875,12.424041748046877,0.0,35.0,Blue
13.0,26.0,15.0,1.0,24.0,Red
31.5,53.9375,26.703125,2.0,28.0,Blue
37.0,25.6875,11.3125,1.0,29.0,Red
3.93359375,28.90625,19.875,1.0,33.0,Blue
5.112748622894287,33.03857421875,26.34423828125,5.0,29.0,Red
9.375,57.769317626953125,37.7607421875,1.0,27.0,Red
16.703125,46.3828125,37.7607421875,0.0,25.0,Blue
2.0,7.25,4.75,1.0,34.0,Red
6.0,14.5,7.5,2.0,32.0,Blue
45.5,34.9886474609375,19.0596923828125,5.0,34.0,Blue
7.0244140625,33.81927490234375,25.70818328857422,5.0,35.0,Blue
24.302734375,27.6796875,15.578125,2.0,24.0,Red
45.5,57.769317626953125,37.7607421875,4.0,35.0,Blue
45.0712890625,48.69046592712402,26.14000153541565,4.0,33.0,Blue
43.9375,57.769317626953125,37.7607421875,3.0,31.0,Blue
3.0,6.8916015625,5.05517578125,4.0,35.0,Draw
31.0,14.0,11.5,1.0,31.0,Red
30.0,29.5,21.75,2.0,30.0,Red
5.578125,22.75,7.75,1.0,26.0,Blue
25.75,36.0,21.5,0.0,22.0,Red
17.34375,32.90625,22.0,0.0,22.0,Red
18.03125,10.5,9.0,0.0,24.0,Red
14.0,27.55859375,20.0,0.0,31.0,Blue
5.0,6.0,3.0,0.0,23.0,Blue
20.6875,26.228515625,16.947265625,3.0,29.0,Blue
9.0,19.0,14.5,1.0,27.0,Red
26.5,29.75,22.5,2.0,27.0,Red
2.5,27.3125,18.625,0.0,30.0,Red
8.0,37.0,26.375,2.0,31.0,Blue
25.75,2.0,2.0,1.0,24.0,Red
8.75,22.90625,16.53125,2.0,34.0,Blue
0.0,26.25,23.21875,2.0,22.0,Red
31.743316650390625,12.0,7.0,0.0,22.0,Red
30.0,40.875,17.5,4.0,30.0,Blue
26.52734375,35.828369140625,12.3521728515625,3.0,24.0,Red
10.0,33.25,29.5,2.0,35.0,Blue
40.4375,19.6329562664032,22.306549072265625,0.0,19.0,Red
45.5,21.265625,9.0,0.0,24.0,Red
7.506103515625,43.685546875,32.88134765625,4.0,33.0,Red
11.5,57.769317626953125,37.7607421875,1.0,30.0,Red
20.96875,20.0,8.5,0.0,28.0,Blue
45.5,57.769317626953125,37.7607421875,0.0,29.0,Red
45.5,25.00390625,14.291015625,3.0,32.0,Red
2.0,47.0,28.0,1.0,27.0,Red
22.375,29.0,14.0,0.0,31.0,Red
17.0,2.0,0.0,0.0,27.0,Red
5.060546875,26.625,19.0,1.0,32.0,Red
31.1875,37.73486328125,19.0596923828125,0.0,28.0,Blue
12.065185546875,29.662705898284912,13.051264762878418,5.0,35.0,Red
12.375,25.47224247455597,15.171385407447817,5.0,35.0,Red
6.0,43.0,30.0,1.0,35.0,Blue
11.5,13.4375,6.6875,3.0,23.0,Red
45.5,21.29443359375,12.623046875,2.0,27.0,Red
16.0,57.769317626953125,37.7607421875,1.0,24.0,Blue
45.5,38.25,20.0,1.0,32.0,Red
15.0,14.5,9.25,3.0,32.0,Red
5.0,13.5,10.125,2.0,31.0,Blue
10.0,6.75,2.5,1.0,30.0,Red
16.9375,32.0,32.0,1.0,25.0,Red
39.5,53.8408203125,19.24658203125,5.0,31.0,Red
29.25,5.125,3.5,1.0,31.0,Blue
42.484375,41.0,23.9375,0.0,29.0,Red
26.0,43.5,26.5,2.0,34.0,Blue
25.0,15.5,3.5,1.0,26.0,Red
31.01953125,25.625,18.25,0.0,33.0,Red
18.03125,28.5,18.0,1.0,33.0,Red
9.7109375,15.421875,5.546875,4.0,26.0,Red
45.5,6.0,1.0,0.0,26.0,Blue
15.90771484375,37.3515625,18.8125,5.0,27.0,Red
22.5,40.0,28.5,0.0,24.0,Blue
45.5,57.769317626953125,37.7607421875,5.0,35.0,Blue
30.0,49.5,36.0,1.0,35.0,Blue
20.5,3.0,3.0,0.0,34.0,Red
37.0,42.5625,6.0,0.0,25.0,Red
26.125,9.5,8.0,1.0,24.0,Blue
26.5625,57.769317626953125,31.21875,3.0,27.0,Blue
4.5,7.46875,4.484375,2.0,32.0,Blue
10.76171875,28.8134765625,19.1766357421875,5.0,27.0,Red
9.6168212890625,12.875,6.40625,2.0,30.0,Red
45.5,1.0,0.0,0.0,28.0,Red
38.0,8.78125,4.21875,3.0,31.0,Red
9.818359375,25.01644897460937,17.560821533203125,5.0,35.0,Red
2.5,14.992431640625,11.4122314453125,5.0,28.0,Blue
