B_Height_cms,B_Weight_lbs,B_avg_opp_CTRL_time(seconds),gender,B_avg_CLINCH_att,B_avg_opp_GROUND_landed,R_Reach_cms,B_avg_REV,B_avg_SIG_STR_pct,R_avg_SIG_STR_pct,weight_class,B_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,B_avg_LEG_landed,B_age,B_win_by_Submission,B_avg_HEAD_landed,R_avg_opp_TD_att,B_avg_LEG_att,B_avg_GROUND_att,B_Reach_cms
167.64,145.0,17.0,1,17.0,2.5,180.34,0.0,0.34875,0.4269445800781249,3,10.0,16.536739349365234,4.0,30.0,0.0,23.75,2.72998046875,5.625,2.78125,167.64
177.8,135.0,186.0,1,11.0,5.5,177.8,0.0,0.415,0.615,3,9.0,3.6123046875,3.0,25.0,0.0,5.28125,1.7900390625,4.523613452911377,3.5,180.34
175.26,145.0,121.0,1,3.0,10.0,177.8,0.0,0.37,0.550625,4,42.1781005859375,5.25,11.5,24.0,0.0,11.0,1.5625,14.0,0.0,175.26
185.42,205.0,48.94091796875,1,7.778564453125,1.020751953125,193.04,0.0078125,0.539381103515625,0.3927197265625,8,5.6351318359375,1.0137939453125,2.18603515625,35.0,2.0,15.0616455078125,4.520263671875,2.56396484375,18.875,190.5
170.18,155.0,162.3091697692871,1,2.625,3.59326171875,195.58,0.0,0.499351145029068,0.54,5,16.953125,0.0,5.5,29.0,0.0,9.5625,5.5,8.0,8.96875,180.34
187.96,185.0,97.0,1,11.0,4.5,190.5,0.0,0.45,0.38,7,8.0,0.0,0.5,30.0,1.0,22.5,2.5,0.5,0.5,195.58
187.96,185.0,20.109375,1,4.21875,0.90625,187.96,0.0,0.50890625,0.3725,8,21.34375,9.75,11.5,32.0,0.0,27.96875,2.75,14.0,1.8125,193.04
165.1,125.0,324.5,1,12.0859375,3.4140625,162.56,0.625,0.32375,0.4396875,2,16.6171875,4.09375,1.9609375,27.0,0.0,23.703125,1.40625,3.359375,16.2890625,165.1
180.34,170.0,151.5,1,1.125,6.5,187.96,0.25,0.3575,0.2507661437988281,6,21.625,7.781364440917969,7.25,31.0,0.0,13.75,2.218223571777344,7.625,1.0,182.88
180.34,205.0,49.5,1,3.0,7.0,190.5,0.0,0.425,0.615,8,13.875,1.25,11.5,29.0,0.0,14.837064743041992,0.25,14.0,18.0625,177.8
180.34,185.0,218.7314910888672,1,11.497879028320312,6.077438354492188,187.96,0.0,0.3632766723632812,0.28640625,7,14.858123779296877,2.609375,6.2132110595703125,30.0,2.0,16.42633056640625,5.296875,10.450302124023438,6.1610870361328125,185.42
172.72,135.0,9.265625,1,9.5,0.6875,167.64,0.0,0.40015625,0.3248193359375,3,23.28125,0.0625,2.453125,31.0,1.0,32.15625,3.4951171875,3.03125,4.359375,180.34
180.34,170.0,22.625,1,1.0,1.125,185.42,0.375,0.605,0.615,6,1.625,0.0,1.375,24.0,2.0,5.5,1.75,1.625,6.75,190.5
190.5,205.0,4.75,1,17.0,0.0,187.96,0.0,0.485,0.5589044189453125,8,18.5,16.3150634765625,6.0,27.0,1.0,27.25,1.12603759765625,7.25,2.25,195.58
177.8,170.0,68.0,1,5.30078125,0.32421875,187.96,0.00390625,0.526328125,0.615,7,7.88671875,7.75,3.45703125,34.0,2.0,10.31640625,1.0,3.828125,2.42578125,182.88
167.64,125.0,311.79296875,1,3.7265625,4.3515625,162.56,0.12890625,0.3457421874999999,0.4725,2,32.6171875,0.28125,6.52734375,24.0,0.0,40.46875,0.734375,9.1171875,5.01171875,175.26
177.8,155.0,125.75,1,1.0,8.125,187.96,0.375,0.4171875,0.38125,6,12.7109375,3.0625,4.5,20.0,0.0,6.375,2.5,6.5,2.75,182.88
175.26,145.0,21.0,1,17.0,5.5,185.42,0.0,0.48,0.265,4,15.0,13.75,11.5,28.0,0.0,10.5,0.75,14.0,0.5,177.8
177.8,170.0,0.0,1,0.0,0.0,180.34,0.0,0.0,0.615,6,0.0,0.0,0.0,29.0,1.0,0.0,2.0,0.0,0.0,187.96
210.82,225.0,318.4310302734375,1,2.979766845703125,4.4381103515625,195.58,0.065521240234375,0.52099609375,0.5021484375,9,21.099609375,9.1484375,6.58197021484375,28.0,2.0,24.98764038085937,0.94921875,6.73260498046875,7.6754150390625,195.58
185.42,145.0,176.5625,1,9.1875,7.5625,195.58,0.0,0.40125,0.44,0,42.1781005859375,0.0,3.8125,30.0,0.0,23.0625,6.375,4.9375,3.625,187.96
172.72,155.0,157.1875,1,15.0625,2.4375,193.04,0.0,0.3975,0.359375,5,14.5625,5.0,1.8125,31.0,0.0,22.875,4.46875,1.8125,8.1875,177.8
198.12,225.0,92.7825927734375,1,1.15966796875,9.03125,195.58,0.0,0.34158935546875,0.51642578125,9,26.6612548828125,2.349609375,0.9920654296875,34.0,1.0,14.3001708984375,1.47265625,1.59521484375,12.2803955078125,195.58
182.88,185.0,55.125,1,2.875,4.625,185.42,0.0,0.53375,0.4878590565919876,6,23.375,2.5239508748054504,5.125,24.0,0.0,33.125,1.1379136443138125,5.625,15.375,187.96
175.26,135.0,159.0,1,4.5,4.875,182.88,0.25,0.44125,0.29,3,29.125,5.0,11.5,28.0,0.0,14.5,1.5,14.0,4.8125,177.8
193.04,225.0,25.25,1,4.5,0.5,187.96,0.0,0.605,0.574609375,9,12.0,5.765625,9.75,26.0,0.0,19.25,4.5,10.5,18.875,195.58
167.64,125.0,68.5,1,6.5,4.5,162.55999999999997,0.0,0.415,0.44,2,6.0,2.0,2.5,27.0,0.0,6.5,6.375,3.0,7.0,170.18
170.18,135.0,324.5,0,17.0,7.75,177.8,0.0,0.5293749999999999,0.465,3,29.125,16.536739349365234,3.1875,35.0,0.0,15.875,0.5,3.875,1.0,165.1
180.34,183.0,318.5,1,3.689453125,3.0,182.88,0.0,0.18875,0.3240625,7,20.2747802734375,9.1875,4.1875,31.0,0.0,12.0,3.0,5.25,4.1875,195.58
175.26,145.0,16.0,1,2.02587890625,0.0,177.8,0.625,0.59625,0.5015625,5,11.5859375,1.625,1.0,31.0,0.0,17.9169921875,6.375,3.0,8.0,185.42
167.64,125.0,11.0,1,2.0,0.0,162.56,0.0,0.343125,0.445,3,14.703125,2.0,1.0,29.0,0.0,12.0,1.5,1.0,5.0,167.64
180.34,155.0,76.0,1,1.0,0.0,177.8,0.625,0.43,0.475,5,40.0,0.0,2.0,29.0,0.0,24.0,2.5,2.0,0.0,185.42
175.26,185.0,184.546875,1,9.9140625,2.078125,175.26,0.609375,0.413984375,0.4599740600585937,6,28.8125,5.167236328125,9.9765625,24.0,2.0,31.9609375,0.20166015625,11.4921875,11.6796875,180.34
177.8,135.0,230.0,1,6.0,0.0,177.8,0.0,0.33,0.615,4,26.0,6.90625,11.5,27.0,0.0,19.0,2.0,14.0,0.0,182.88
182.88,185.0,308.0,1,12.0,4.0,185.42,0.625,0.605,0.4514547920227051,7,18.0,16.536739349365234,11.5,29.0,0.0,20.0,6.048107147216797,13.0,9.0,195.58
182.88,170.0,104.0,1,0.5,2.0,180.34,0.0,0.27,0.47,6,5.5,16.536739349365234,1.5,34.0,1.0,4.5,2.0,3.5,4.5,187.96
182.88,185.0,113.875,1,5.125,2.25,187.96,0.125,0.42,0.391845703125,7,2.125,0.34375,4.625,34.0,2.0,5.5,0.0,7.25,3.25,187.96
180.34,185.0,290.0,1,17.0,12.314453125,195.58,0.5,0.605,0.615,7,25.0,3.0,10.25,35.0,0.0,22.75,2.125,10.75,16.25,187.96
185.42,170.0,59.5,1,17.0,0.5,190.5,0.625,0.425,0.34953125,6,16.0,0.0625,6.0,30.0,0.0,34.0,0.984375,8.5,18.875,187.96
180.34,190.0,0.0,1,0.0,0.0,177.8,0.625,0.3,0.4599999999999999,7,0.0,8.0,0.5,30.0,1.0,0.5,3.0,0.5,0.5,182.87999999999997
187.96,225.0,0.0,1,6.25,4.75,195.58,0.0,0.2925,0.3718701171875,9,5.75,7.5224609375,1.25,35.0,1.0,8.25,6.375,2.25,0.25,193.04
170.18,125.0,38.125,1,12.375,0.75,165.1,0.0,0.4037499999999999,0.247578125,2,38.25,2.7734375,11.5,27.0,0.0,40.46875,1.328125,14.0,18.875,167.64
200.66,225.0,224.0,1,3.53125,12.314453125,190.5,0.0,0.19,0.4151953124999999,9,30.0,12.83203125,1.5,28.0,0.0,16.33935546875,6.375,1.75,3.0,195.58
177.8,155.0,18.07598876953125,1,10.7186279296875,1.56817626953125,180.34,0.0625,0.467740478515625,0.4923800277709961,5,20.0704345703125,1.9727630615234373,4.856689453125,33.0,1.0,40.46875,1.4273681640625,5.40582275390625,6.45330810546875,177.8
170.18,155.0,138.0625,1,9.5,0.0,182.88,0.625,0.5625,0.365,4,5.5625,4.5,4.0,25.0,0.0,17.46875,3.5,7.25,16.828125,182.88
180.34,170.0,215.78125,1,7.15625,12.314453125,190.5,0.03125,0.438125,0.5974999999999999,6,30.03125,7.75,2.90625,26.0,1.0,38.15625,6.375,3.03125,1.1875,190.5
162.56,135.0,145.34375,1,4.78125,5.0,170.18,0.03125,0.525,0.2790625,2,12.1875,6.0390625,0.59375,23.0,2.0,14.0,3.1484375,0.875,16.75,160.02
180.34,170.0,92.4560546875,1,10.513671875,1.28125,175.26,0.314453125,0.42320556640625,0.41979248046875,6,42.1781005859375,1.337890625,2.911865234375,32.0,0.0,40.46875,1.61328125,3.287353515625,10.1552734375,187.96
170.18,135.0,96.5,1,3.0,1.5,170.18,0.0625,0.4328125,0.455,4,11.919921875,0.0,2.0,30.0,0.0,26.8310546875,1.5,2.1513671875,18.875,182.88
177.8,145.0,49.375,1,17.0,3.0625,187.96,0.0,0.356875,0.49,4,37.625,5.0,1.4453125,30.0,0.0,40.46875,6.375,2.794921875,3.0,187.96
172.72,170.0,0.0,1,0.0,0.0,187.96,0.0,0.0,0.56125,7,1.0,16.536739349365234,0.0,28.0,1.0,0.0,1.125,0.0,0.0,180.34
177.8,170.0,82.71484375,1,15.2265625,0.4296875,190.5,0.03125,0.5019921875,0.35625,6,18.01171875,16.0,11.5,28.0,1.0,18.0078125,2.875,13.76171875,7.79296875,182.88
185.42,185.0,20.0,1,1.0,0.0,193.04,0.0,0.605,0.474296875,7,5.0,5.5625,1.0,29.0,0.0,4.0,2.640625,1.0,0.0,185.42
180.34,170.0,144.53515625,1,3.88671875,6.0,177.8,0.25,0.4824609374999999,0.5900000000000001,6,24.99609375,3.75,1.94921875,23.0,2.0,38.609375,0.75,3.05859375,18.875,185.42
175.26,155.0,299.3420944213867,1,13.410270690917969,9.697242736816406,185.42,0.001953125,0.324955825805664,0.3431724715232849,6,42.1781005859375,2.257424116134644,1.972198486328125,31.0,2.0,40.46875,0.5433235168457031,2.47259521484375,4.354698181152344,177.8
172.72,155.0,254.0,1,12.0,10.0,185.42,0.0,0.33,0.12,5,32.0,16.536739349365234,3.0,28.0,0.0,16.0,6.0,4.0,1.0,182.88
193.04,225.0,324.5,1,7.25,12.314453125,195.58,0.625,0.5025,0.615,9,14.75,0.0,3.75,30.0,0.0,17.0,0.0,4.0,18.875,195.58
193.04,225.0,70.8125,1,14.875,3.53125,195.58,0.0,0.4859375,0.615,9,19.71875,0.75,3.0,32.0,0.0,25.53125,1.75,3.5,3.8125,195.58
185.42,185.0,19.0,1,2.0,0.5,187.96,0.0,0.405,0.2996875,7,26.0,6.5,3.09375,24.0,0.0,28.75,6.375,3.5,2.0,195.58
198.12,225.0,137.0,1,3.0,4.0,195.58,0.0,0.26,0.615,9,42.1781005859375,1.744140625,11.5,28.0,0.0,14.0,3.0,14.0,0.0,195.58
185.42,155.0,192.5,1,9.4599609375,4.0,185.42,0.0625,0.45125,0.459365234375,5,5.609375,9.0,1.0,30.0,0.0,14.3001708984375,1.25,1.0,9.471994400024414,190.5
172.72,135.0,15.25,1,4.75,0.5,175.26,0.125,0.49,0.5225,3,27.125,6.9375,7.625,27.0,1.0,30.5,3.0625,7.875,13.625,175.26
175.26,155.0,276.171875,1,2.8671875,2.1484375,193.04,0.0,0.363984375,0.3125,5,3.4765625,16.536739349365234,2.6015625,26.0,0.0,5.9296875,6.375,2.625,3.3125,180.34
190.5,185.0,108.25,1,10.75,1.0,190.5,0.0,0.605,0.4275,8,0.75,2.0,3.75,31.0,1.0,20.75,1.0,3.75,18.875,190.5
172.72,135.0,267.65625,1,8.390625,7.359375,172.72,0.625,0.4665625,0.3956640625,3,23.359375,9.03515625,3.375,27.0,0.0,23.1875,1.3671875,4.578125,18.875,185.42
172.72,155.0,12.326958656311035,1,2.730772018432617,0.8379735946655273,177.8,9.5367431640625e-07,0.4300254726409912,0.464375,6,42.1781005859375,0.6875,11.5,32.0,2.0,40.46875,6.1875,12.706287384033203,7.015071868896484,177.8
177.8,155.0,163.0,1,3.0,1.0,175.26,0.0,0.605,0.5875,6,8.0,0.0,2.0,29.0,0.0,13.0,2.0,4.0,18.875,177.8
175.26,155.0,87.75,1,3.875,2.375,177.8,0.0,0.4237499999999999,0.615,5,1.625,13.125,1.625,24.0,0.0,11.875,0.625,2.0,13.0,180.34
185.42,205.0,157.732421875,1,9.84033203125,3.23046875,182.88,0.0126953125,0.4515185546875,0.33375,7,9.94580078125,3.0,2.0244140625,31.0,2.0,8.7529296875,2.375,3.0791015625,3.48974609375,195.58
198.12,225.0,91.39129638671876,1,1.579833984375,8.515625,195.58,0.0,0.295794677734375,0.4893359375,9,42.1781005859375,4.865234375,3.49603271484375,34.0,1.0,20.65008544921875,6.375,5.297607421875,6.64019775390625,195.58
190.5,225.0,322.859375,1,1.5,4.375,195.58,0.625,0.44,0.335,9,21.0,7.5,6.4365234375,33.0,0.0,18.875,4.5,7.75,0.0,195.58
187.96,225.0,35.33203125,1,7.0,3.25,182.88,0.0,0.2825,0.0,10,7.25,13.0,7.75,34.0,0.0,14.0,1.0,14.0,18.625,190.5
165.1,135.0,4.0,0,9.0,0.0,185.42,0.0,0.55,0.615,3,42.1781005859375,4.0,11.5,30.0,0.0,28.0,0.0,14.0,0.0,162.56
175.26,185.0,0.0,1,0.53125,10.14599609375,190.5,0.625,0.53,0.615,7,16.9375,1.38671875,0.5625,31.0,0.0,18.5,1.0,0.875,7.046875,182.88
185.42,185.0,115.5,1,4.0,8.0,185.42,0.0,0.605,0.52125,7,2.0,4.25,1.0,24.0,0.0,1.0,2.5625,1.0,0.0,185.42
187.96,185.0,258.28125,1,5.875,11.5,195.58,0.0,0.350625,0.615,7,16.4375,6.0,3.625,32.0,1.0,14.90625,0.0,3.75,4.71875,195.58
182.88,170.0,188.48834228515625,1,12.191162109375,1.36199951171875,175.26,0.25390625,0.3900238037109375,0.615,6,30.32000732421875,5.40625,0.09552001953125,30.0,2.0,23.32611083984375,1.8125,0.29864501953125,2.0301513671875,182.88
187.96,225.0,14.5,1,1.0,0.5,195.58,0.0,0.4275,0.40767333984375,9,2.75,13.5382080078125,0.0,35.0,0.0,6.0,0.32232666015625,0.0,5.75,195.58
172.72,155.0,324.5,1,6.138671875,12.314453125,180.34,0.0322265625,0.290966796875,0.4725311279296875,5,18.2578125,0.16998291015625,2.3896484375,28.0,2.0,14.208984375,1.3414306640625,3.892578125,3.611328125,180.34
175.26,155.0,75.15625,1,2.890625,4.5,193.04,0.5,0.54078125,0.4522415924072265,6,35.53125,10.377742290496826,4.0546875,28.0,0.0,32.34375,1.3986215591430664,6.6796875,4.15625,187.96
182.88,225.0,0.0,1,2.43115234375,1.30859375,185.42,0.5,0.52504638671875,0.4509375,9,2.840576171875,12.0,0.0,32.0,2.0,9.83984375,5.015625,0.0,12.7742919921875,187.96
165.1,125.0,66.35212707519531,0,10.26171875,3.25,175.26,0.0,0.355,0.35,2,39.5,0.0,4.0,26.0,0.0,30.5,0.0,5.0,1.375,170.18
182.88,199.0,173.0,1,7.75,3.25,187.96,0.0,0.41,0.615,5,21.125,2.25,0.75,35.0,0.0,19.0,2.75,0.78125,8.422346716746688,193.04
190.5,185.0,219.875,1,14.4375,2.875,193.04,0.25,0.4962500000000001,0.47,7,31.5,4.9375,6.5,28.0,0.0,7.8125,4.625,8.0625,1.8125,190.5
172.72,155.0,135.25,1,4.375,3.75,180.34,0.0,0.605,0.59,5,3.5,2.0,1.5,31.0,0.0,9.5,6.375,1.5,4.375,180.34
185.42,185.0,26.5,1,3.0,11.5,182.88,0.0,0.4025,0.44625,7,24.5,0.5,10.25,30.0,1.0,17.75,3.625,13.75,8.25,195.58
185.42,170.0,40.5,1,2.75,0.75,195.58,0.0,0.5025,0.4960742187499999,7,6.5,7.4609375,6.0,31.0,2.0,11.5,1.080078125,7.0,9.0,193.04
175.26,170.0,153.1875,1,3.3125,0.3125,177.8,0.5,0.55625,0.46,6,0.1875,10.5,2.4375,35.0,2.0,4.3125,0.75,2.5625,3.625,180.34
170.18,115.0,182.7734375,0,4.0859375,5.1875,162.56,0.1796875,0.496640625,0.4833660888671875,1,24.6796875,4.7091064453125,4.9296875,33.0,0.0,22.0625,6.375,7.21875,13.9375,175.26
175.26,145.0,231.8828125,1,10.84375,2.1953125,177.8,0.28125,0.529140625,0.312578125,5,6.828125,4.671875,4.4921875,23.0,0.0,16.5,6.375,5.15625,13.90625,180.34
185.42,185.0,195.71875,1,8.96875,3.5625,190.5,0.0,0.3246875,0.50467041015625,7,42.1781005859375,1.767822265625,11.5,33.0,0.0,20.65625,4.426513671875,14.0,0.59375,185.42
190.5,205.0,52.671875,1,5.0,3.78125,187.96,0.0,0.3802685546875,0.6,8,27.0,8.0625,5.0,24.0,0.0,11.0,1.25,13.76171875,6.0,190.5
185.42,185.0,151.0,1,5.875,3.0,182.88,0.0,0.435390625,0.615,7,22.4375,0.0,2.515625,25.0,0.0,15.0,0.0,3.19140625,2.0,195.58
175.26,185.0,77.765625,1,10.25,12.314453125,187.96,0.0,0.59453125,0.615,7,27.96875,8.540069580078125,4.5,35.0,0.0,40.46875,0.341094970703125,6.34375,18.875,180.34
185.42,170.0,224.3671875,1,2.234375,6.90625,195.58,0.515625,0.4870312499999999,0.2647119140625,6,5.921875,2.3125,2.703125,30.0,2.0,9.2734375,1.5791015625,2.703125,7.3515625,190.5
162.56,125.0,0.0,1,9.0,4.0,180.34,0.0,0.34,0.4278125,3,18.0,16.536739349365234,11.5,29.0,0.0,12.0,3.875,14.0,18.875,165.1
167.64,125.0,0.0,0,17.0,1.0,170.18,0.625,0.48,0.3925,2,42.1781005859375,16.0,5.0,27.0,0.0,40.46875,2.75,5.0,10.0,175.26
185.42,155.0,77.5,1,15.26171875,7.5,185.42,0.0,0.48125,0.6000000000000001,5,17.75,10.5,6.125,30.0,0.0,40.46875,6.375,7.3125,18.875,190.5
193.04,205.0,324.5,1,8.75,6.815822601318359,195.58,0.625,0.4503399658203125,0.5,7,7.0,8.625,0.25,24.0,0.0,32.125,3.65625,0.25,12.0,193.04
177.8,145.0,218.0,1,4.0,0.0,177.8,0.0,0.35,0.55,4,15.0,16.536739349365234,6.0,28.0,0.0,13.0,4.0,7.0,1.0,185.42
190.5,225.0,111.0,1,5.0,7.0,195.58,0.5,0.425,0.615,9,31.5,14.3056640625,2.0,32.0,1.0,33.0,0.57861328125,2.0,2.0,195.58
160.02,115.0,178.5,0,4.5,2.5,165.1,0.625,0.4,0.44328125,1,9.5,15.8125,0.0,32.0,1.0,8.5,2.9375,0.0,0.5,162.56
180.34,170.0,324.5,1,9.5,12.314453125,177.8,0.046875,0.4844140625,0.407909460067749,6,16.5,5.0,4.75,27.0,0.0,40.46875,2.0,8.0,2.0,177.8
177.8,155.0,82.25421714782715,1,2.236505508422852,2.883169174194336,177.8,0.250009536743164,0.4677654266357422,0.3740625,4,42.1781005859375,4.375,11.5,32.0,0.0,38.315561294555664,0.40625,14.0,2.777677536010742,185.42
170.18,125.0,35.75,0,4.0,0.5,175.26,0.0,0.48,0.565,2,12.25,6.0,1.0,24.0,2.0,22.25,5.5,1.0,13.0,172.72
172.72,145.0,94.5625,1,15.3896484375,4.3671875,175.26,0.0,0.605,0.43,4,14.736328125,6.0,9.9619140625,28.0,1.0,27.6201171875,1.0,10.6318359375,18.875,172.72
170.18,145.0,6.75,1,7.0,0.5,180.34,0.0,0.495,0.41125,4,23.0,1.75,11.5,28.0,0.0,30.0,2.625,14.0,18.875,177.8
170.18,145.0,33.21875,1,4.46875,0.25,172.72,0.0,0.5278125,0.3988768255710602,4,33.671875,2.041177213191986,2.3125,32.0,2.0,40.34375,0.0142213702201843,3.46875,10.1875,182.88
182.88,170.0,99.5,1,10.0,9.0,180.34,0.0,0.4649999999999999,0.4675,6,9.5,3.75,3.0,28.0,1.0,22.5,1.25,3.5,8.0,190.5
175.26,185.0,211.0,1,5.890625,1.5,195.58,0.0,0.45,0.0,10,21.0,0.0,1.0,31.0,0.0,39.304443359375,0.0,2.0,11.875,185.42
180.34,155.0,96.2041015625,1,0.884765625,3.5,177.8,0.140625,0.5137304687500001,0.4300509452819824,5,30.78955078125,1.844154357910156,8.3798828125,32.0,2.0,39.10595703125,2.076122283935547,9.41064453125,7.5537109375,193.04
187.96,225.0,14.0,1,16.5,1.5,195.58,0.0,0.6,0.38,9,2.0,7.0,0.0,33.0,0.0,12.5,3.0,0.0,4.0,195.58
193.04,225.0,60.125,1,17.0,0.5625,195.58,0.0,0.4674999999999999,0.220625,9,11.4375,9.0,0.5,28.0,0.0,27.5625,0.375,0.5,13.8125,195.58
162.56,125.0,47.15625,1,9.21875,4.34375,167.64,0.5,0.5178125,0.43625,2,21.1875,4.046875,7.6875,31.0,0.0,34.96875,6.109375,10.34375,18.875,165.1
190.5,185.0,144.0,1,13.0,0.0,195.58,0.0,0.605,0.615,7,23.0,0.0,5.0,25.0,0.0,40.46875,0.0,6.0,14.0,190.5
175.26,155.0,10.25,1,1.5,3.5,177.8,0.0,0.4075,0.3275,5,4.0,10.0,0.25,27.0,0.0,4.5,1.5,0.25,2.0,180.34
193.04,205.0,139.59375,1,8.125,0.6875,193.04,2.86102294921875e-06,0.464375,0.3725,8,19.0390625,2.25,7.0,27.0,0.0,4.125,0.5,11.625,1.0,195.58
165.1,125.0,277.5,0,7.375,4.5,175.26,0.125,0.605,0.5890625,3,16.5,1.734375,11.25,29.0,1.0,18.875,1.609375,14.0,5.625,167.64
193.04,225.0,18.203125,1,3.71875,0.8828125,195.58,0.0,0.431484375,0.615,9,13.4296875,4.1640625,1.25,34.0,1.0,12.1328125,5.2890625,1.875,2.203125,195.58
177.8,170.0,258.5,1,4.25,0.75,182.88,0.5,0.5425,0.56,6,9.5,0.0,11.5,23.0,0.0,27.25,6.0,14.0,13.25,187.96
190.5,225.0,324.5,1,4.0,12.314453125,195.58,0.0,0.19,0.255,9,22.9375,3.125,1.0,30.0,0.0,10.75,1.0,1.0,1.0,195.58
180.34,155.0,0.0,1,0.0,0.0,190.5,0.0,0.41,0.5453125,5,15.0,6.3125,10.0,33.0,0.0,9.0,3.28125,14.0,5.0,187.96
180.34,155.0,183.34375,1,13.15625,0.59375,177.8,0.0,0.4428125,0.549755859375,5,36.59375,6.098876953125,10.40625,32.0,1.0,22.9375,1.947265625,12.71875,8.21875,177.8
177.8,155.0,28.25,1,1.25,0.25,187.96,0.25,0.605,0.526015625,5,1.25,8.2578125,0.0,23.0,2.0,4.5,2.828125,0.0,3.5,180.34
182.88,170.0,77.0,1,8.75,1.5,185.42,0.0,0.2925,0.55,6,34.5,10.0,7.75,35.0,0.0,31.25,1.5,10.25,4.5,193.04
182.88,185.0,191.7412109375,1,14.18359375,5.611328125,187.96,0.0205078125,0.46544921875,0.4796356201171875,7,8.65234375,6.29754638671875,2.296875,35.0,0.0,22.8369140625,6.015869140625,3.1572265625,18.875,180.34
182.88,170.0,324.5,1,8.78125,12.314453125,193.04,0.0,0.40125,0.5349999999999999,6,3.625,16.536739349365234,0.8125,28.0,0.0,9.53125,0.5,1.3125,4.03125,187.96
175.26,145.0,68.0,1,7.0,0.0,182.88,0.0029296875,0.45,0.52,4,2.0,2.0,1.5,24.0,0.0,4.625,6.375,2.0,0.0,185.42
170.18,155.0,0.0,1,5.0,0.0,167.64,0.0,0.53,0.4475,4,4.0,16.536739349365234,0.0,30.0,0.0,14.0,2.75,0.0,3.0,172.72
180.34,185.0,83.1875,1,17.0,0.1875,195.58,0.0,0.50125,0.57114501953125,7,3.875,11.625,1.3125,25.0,1.0,17.25,5.0,2.4375,15.8125,185.42
185.42,170.0,91.0,1,17.0,0.0,182.88,0.0,0.55,0.3635546875,6,42.1781005859375,3.84765625,11.5,33.0,0.0,40.46875,1.2392578125,14.0,6.0,193.04
182.88,170.0,52.796875,1,11.2578125,2.078125,185.42,0.0,0.56703125,0.5663449430465698,6,4.984375,4.514848232269287,1.3671875,33.0,2.0,17.390625,1.0866470336914062,1.7421875,16.6171875,187.96
172.72,155.0,324.5,1,6.580979578197002,3.972023334354162,177.8,0.1875000037252903,0.4451563495025039,0.448096923828125,5,34.287821393460035,1.65087890625,11.5,35.0,2.0,21.11157263815403,3.5810546875,14.0,2.109433874487877,177.8
185.42,170.0,65.5625,1,0.59375,2.46875,190.5,0.0,0.5503125,0.46450927734375,6,6.9375,16.536739349365234,2.625,34.0,2.0,10.6875,3.2659912109375,3.0,6.875,193.04
182.88,200.0,292.25,1,0.0,11.8125,182.88,0.0,0.385,0.485,10,19.0,0.0,2.0,31.0,0.0,5.0,0.0,2.0,0.0,190.5
177.8,155.0,29.0,1,1.0,0.0,180.34,0.0,0.24,0.49012451171875,5,21.0,0.679931640625,9.0,31.0,0.0,13.0,5.36572265625,11.0,2.0,182.88
187.96,205.0,13.8125,1,4.875,4.5625,187.96,0.0,0.59125,0.4225,8,9.9375,16.5,3.1875,34.0,0.0,28.875,6.375,3.25,18.875,193.04
172.72,135.0,251.625,1,10.375,2.125,172.72,0.625,0.4974169921875,0.5,3,6.0,2.0,7.0,28.0,0.0,23.0,6.375,11.0,15.0,172.72
177.8,145.0,324.5,1,6.0,12.314453125,175.26,0.0,0.26,0.52,4,6.0,1.0,4.0,25.0,0.0,6.0,3.0,8.0,0.0,180.34
185.42,185.0,19.0,1,0.0,1.0,185.42,0.0,0.18,0.615,7,3.0,3.0,0.0,28.0,0.0,2.0,6.265625,0.0,1.0,193.04
175.26,170.0,305.578125,1,13.921875,12.314453125,190.5,0.03125,0.45078125,0.53689453125,7,22.125,10.0,0.546875,28.0,0.0,14.78125,2.130859375,0.609375,4.1875,182.88
177.8,125.0,267.5,1,0.875,3.75,165.1,0.0,0.3775,0.44171875,2,8.625,2.578125,2.875,27.0,2.0,4.375,2.171875,4.375,2.5,180.34
167.64,125.0,324.5,1,12.25,8.0,180.34,0.0,0.5449999999999999,0.31,3,18.2578125,5.0,7.0,26.0,0.0,17.0390625,2.5,10.0,4.0,170.18
195.58,225.0,14.484375,1,3.46875,0.453125,195.58,0.0,0.45328125,0.4866064453124999,9,13.359375,0.83740234375,2.390625,34.0,0.0,19.09375,0.3681640625,2.640625,12.25,195.58
172.72,155.0,216.75,1,3.0,2.0,180.34,0.5,0.370625,0.3353125,4,26.75,7.6875,8.5,29.0,2.0,23.875,2.5625,10.75,2.5625,180.34
167.64,155.0,144.1875,1,8.03125,2.0,177.8,0.0,0.28,0.5449999999999999,5,17.0625,6.5,1.0,28.0,0.0,18.392578125,1.0,1.0,1.0,170.18
175.26,170.0,38.3125,1,4.8125,0.8125,182.88,0.09375,0.4990625,0.2959503173828125,6,4.25,7.5198974609375,1.4375,26.0,0.0,9.5,1.31427001953125,1.9375,7.21875,180.34
193.04,225.0,187.0,1,5.0,2.0,193.04,0.625,0.605,0.395,9,15.0,4.0,4.0,31.0,0.0,15.0,0.0,4.0,5.0,195.58
154.94,115.0,52.0,0,8.5,2.5,162.56,0.0,0.395,0.400859375,1,42.1781005859375,4.765625,5.5,32.0,0.0,40.46875,2.6484375,5.5,2.0,162.56
